run_id,work_order_id,plant_id,line_id,machine_id,product_id,feature_date,setup_minutes,speed_ratio,operator_experience_years,operator_fairness_group,product_complexity_score,supplier_quality_score,avg_temperature_24h,max_vibration_24h,line_utilization_rate,previous_defect_rate_7d,defect_rate,high_defect_risk,dominant_defect_code,split
RUN-002026,WO-001013,P03,L06,MCH-036,PRD-014,2025-10-03,25.06,0.9856,3.2,G2_mid,5.0,85.8,72.384,17.093,0.806,0.032,0.025,0,CONTAMINATION,train
RUN-002027,WO-001014,P03,L06,MCH-031,PRD-004,2025-10-03,25.81,1.1303,0.2,G3_junior,3.9,95.9,54.092,3.439,0.847,0.0607,0.025,0,SURFACE_DENT,train
RUN-002028,WO-001014,P03,L06,MCH-036,PRD-004,2025-10-03,25.21,0.9093,4.8,G2_mid,3.9,95.9,72.384,17.093,0.877,0,0.0,0,NONE,train
RUN-002029,WO-001015,P03,L06,MCH-034,PRD-014,2025-10-03,27.08,0.9897,0.2,G3_junior,5.0,85.8,51.038,2.706,1.068,0.0489,0.04,0,DIMENSION,train
RUN-002030,WO-001015,P03,L06,MCH-033,PRD-014,2025-10-03,19.9,1.035,0.2,G3_junior,5.0,85.8,55.994,3.2,0.757,0.0328,0.048,0,DIMENSION,train
RUN-002037,WO-001019,P03,L05,MCH-028,PRD-013,2025-10-04,17.08,0.8382,1.0,G3_junior,4.9,95.9,50.851,3.448,0.688,0.0641,0.056,1,SOLDER_VOID,train
RUN-002038,WO-001019,P03,L05,MCH-026,PRD-013,2025-10-04,12.12,1.1137,2.1,G3_junior,4.9,95.9,49.816,3.732,0.992,0.0107,0.024,0,SURFACE_DENT,train
RUN-002039,WO-001020,P03,L05,MCH-029,PRD-007,2025-10-04,29.45,0.8889,1.0,G3_junior,3.9,88.0,48.926,3.26,0.847,0.0412,0.06,1,CONTAMINATION,train
RUN-002040,WO-001020,P03,L05,MCH-027,PRD-007,2025-10-04,28.19,0.8511,3.0,G3_junior,3.9,88.0,46.225,2.734,0.658,0.0334,0.04,0,CONTAMINATION,train
RUN-002041,WO-001021,P03,L05,MCH-029,PRD-054,2025-10-04,35.63,1.0702,6.1,G2_mid,6.3,71.4,48.926,3.26,1.007,0.111,0.1,1,SURFACE_DENT,train
RUN-002042,WO-001021,P03,L05,MCH-027,PRD-054,2025-10-04,36.72,1.1785,0,G0_unknown,6.3,71.4,46.225,2.734,0.823,0.1184,0.12,1,MISSING_PART,train
RUN-002061,WO-001031,P03,L05,MCH-029,PRD-002,2025-10-05,25.42,0.9851,2.3,G3_junior,5.3,88.0,47.831,3.213,0.697,0.0726,0.07,1,NONE,train
RUN-002062,WO-001031,P03,L05,MCH-025,PRD-002,2025-10-05,32.0,1.1531,1.2,G3_junior,5.3,88.0,51.867,3.656,0.85,0.0576,0.056,1,SOLDER_VOID,train
RUN-002063,WO-001032,P03,L05,MCH-025,PRD-002,2025-10-05,19.78,0.9284,0,G0_unknown,5.3,88.0,51.867,3.656,0.989,0.0282,0.02,0,SOLDER_VOID,train
RUN-002064,WO-001032,P03,L05,MCH-028,PRD-002,2025-10-05,24.48,0.8653,11.5,G1_senior,5.3,88.0,48.374,3.189,0.807,0.0263,0.024,0,MISSING_PART,train
RUN-002065,WO-001033,P03,L06,MCH-031,PRD-010,2025-10-05,32.41,1.1172,1.0,G3_junior,6.9,97.0,51.282,3.554,0.827,0.0178,0.032,0,DIMENSION,train
RUN-002066,WO-001033,P03,L06,MCH-035,PRD-010,2025-10-05,35.0,1.0611,2.3,G3_junior,6.9,97.0,48.853,2.952,1.034,0.0195,0.03,0,SOLDER_VOID,train
RUN-002067,WO-001034,P03,L06,MCH-035,PRD-010,2025-10-05,28.1,0.8631,2.0,G3_junior,6.9,97.0,48.853,2.952,1.085,0.1139,0.04,0,CONTAMINATION,train
RUN-002068,WO-001034,P03,L06,MCH-034,PRD-010,2025-10-05,34.02,0.9054,5.8,G2_mid,6.9,97.0,45.097,2.766,0.787,0.0,0.025,0,SURFACE_DENT,train
RUN-002093,WO-001047,P03,L05,MCH-029,PRD-056,2025-10-06,24.48,0.976,0.2,G3_junior,4.3,97.0,52.479,3.156,0.636,0.0193,0.0375,0,SOLDER_VOID,train
RUN-002094,WO-001047,P03,L05,MCH-025,PRD-056,2025-10-06,22.06,0.9413,3.4,G2_mid,4.3,97.0,54.835,3.425,0.947,0.0601,0.04,0,SURFACE_DENT,train
RUN-002095,WO-001048,P03,L05,MCH-028,PRD-056,2025-10-06,35.75,0.9244,0.6,G3_junior,4.3,97.0,53.645,3.753,0.822,0,0.008,0,DIMENSION,train
RUN-002096,WO-001048,P03,L05,MCH-025,PRD-056,2025-10-06,32.9,0.9993,15.7,G1_senior,4.3,97.0,54.835,3.425,0.97,0,0.0,0,NONE,train
RUN-002097,WO-001049,P03,L05,MCH-028,PRD-056,2025-10-06,17.02,0.9293,0.2,G3_junior,4.3,97.0,53.645,3.753,0.783,0,0.02,0,SOLDER_VOID,train
RUN-002098,WO-001049,P03,L05,MCH-027,PRD-056,2025-10-06,13.62,0.8353,11.8,G1_senior,4.3,97.0,50.709,3.239,0.996,0,0.0,0,NONE,train
RUN-002099,WO-001050,P03,L06,MCH-033,PRD-078,2025-10-06,33.76,1.1425,1.4,G3_junior,4.6,84.7,56.329,3.753,0.995,0,0.03,0,DIMENSION,train
RUN-002100,WO-001050,P03,L06,MCH-035,PRD-078,2025-10-06,33.45,0.9574,0.2,G3_junior,4.6,84.7,52.104,3.276,0.717,0.0678,0.04,0,SCRATCH,train
RUN-002101,WO-001051,P03,L06,MCH-036,PRD-078,2025-10-06,23.97,1.0508,12.8,G1_senior,4.6,84.7,55.965,3.347,0.661,0.0355,0.016,0,SURFACE_DENT,train
RUN-002102,WO-001051,P03,L06,MCH-033,PRD-078,2025-10-06,28.55,1.0893,0.2,G3_junior,4.6,84.7,56.329,3.753,0.682,0.0852,0.0375,0,SCRATCH,train
RUN-002103,WO-001052,P03,L06,MCH-034,PRD-078,2025-10-06,22.49,0.8616,14.6,G1_senior,4.6,84.7,50.755,2.764,0.657,0.0161,0.024,0,DIMENSION,train
RUN-002104,WO-001052,P03,L06,MCH-036,PRD-078,2025-10-06,27.78,1.154,2.3,G3_junior,4.6,84.7,55.965,3.347,0.834,0.0815,0.072,1,SURFACE_DENT,train
RUN-002129,WO-001065,P03,L05,MCH-027,PRD-010,2025-10-07,17.89,1.1064,0.7,G3_junior,6.9,97.0,51.819,3.319,0.979,0.0256,0.04,0,MISSING_PART,train
RUN-002130,WO-001065,P03,L05,MCH-029,PRD-010,2025-10-07,19.85,0.9961,2.0,G3_junior,6.9,97.0,51.57,3.152,0.983,0.0566,0.048,0,MISSING_PART,train
RUN-002131,WO-001066,P03,L05,MCH-027,PRD-031,2025-10-07,33.43,1.0289,0.2,G3_junior,7.0,95.9,51.819,3.319,0.795,0.0505,0.04,0,SOLDER_VOID,train
RUN-002132,WO-001066,P03,L05,MCH-026,PRD-031,2025-10-07,30.02,0.8871,1.7,G3_junior,7.0,95.9,54.706,3.448,0.626,0.0447,0.05,0,MISSING_PART,train
RUN-002133,WO-001067,P03,L05,MCH-025,PRD-015,2025-10-07,28.98,1.0669,7.2,G2_mid,8.8,92.1,53.464,3.142,0.761,0.0912,0.08,1,CONTAMINATION,train
RUN-002134,WO-001067,P03,L05,MCH-026,PRD-015,2025-10-07,22.88,1.0176,1.0,G3_junior,8.8,92.1,54.706,3.448,0.699,0.0972,0.0875,1,SOLDER_VOID,train
RUN-002135,WO-001068,P03,L06,MCH-032,PRD-034,2025-10-07,20.31,1.0282,2.9,G3_junior,2.6,96.1,52.226,3.518,0.831,0.0397,0.0,0,NONE,train
RUN-002136,WO-001068,P03,L06,MCH-031,PRD-034,2025-10-07,16.18,1.0286,1.0,G3_junior,2.6,96.1,55.272,3.605,1.069,0,0.0,0,NONE,train
RUN-002137,WO-001069,P03,L06,MCH-034,PRD-034,2025-10-07,20.43,1.1699,7.0,G2_mid,2.6,96.1,50.662,2.739,0.778,0,0.0,0,NONE,train
RUN-002138,WO-001069,P03,L06,MCH-032,PRD-034,2025-10-07,24.52,1.0859,0.2,G3_junior,2.6,96.1,52.226,3.518,0.834,0.0059,0.04,0,DIMENSION,train
RUN-002139,WO-001070,P03,L06,MCH-033,PRD-061,2025-10-07,22.76,1.03,3.4,G2_mid,4.8,76.8,54.221,3.392,1.08,0.0622,0.04,0,MISSING_PART,train
RUN-002140,WO-001070,P03,L06,MCH-032,PRD-061,2025-10-07,27.01,1.1447,1.2,G3_junior,4.8,76.8,52.226,3.518,1.025,0.0878,0.0875,1,MISSING_PART,train
RUN-002165,WO-001083,P03,L05,MCH-025,PRD-006,2025-10-08,29.77,0.9223,2.3,G3_junior,7.3,92.1,52.36,3.848,0.783,0.0489,0.05,0,NONE,train
RUN-002166,WO-001083,P03,L05,MCH-027,PRD-006,2025-10-08,33.88,0.8432,7.6,G2_mid,7.3,92.1,52.286,3.177,0.849,0.0701,0.05,0,SURFACE_DENT,train
RUN-002167,WO-001084,P03,L05,MCH-028,PRD-006,2025-10-08,11.21,0.9907,7.2,G2_mid,7.3,92.1,53.655,3.082,0.791,0.0691,0.05,0,CONTAMINATION,train
RUN-002168,WO-001084,P03,L05,MCH-027,PRD-006,2025-10-08,18.54,1.1996,1.7,G3_junior,7.3,92.1,52.286,3.177,0.769,0.0636,0.08,1,MISSING_PART,train
RUN-002169,WO-001085,P03,L05,MCH-028,PRD-006,2025-10-08,31.91,1.1005,6.1,G2_mid,7.3,92.1,53.655,3.082,0.955,0.0709,0.0625,1,SURFACE_DENT,train
RUN-002170,WO-001085,P03,L05,MCH-027,PRD-006,2025-10-08,26.68,0.9843,0.7,G3_junior,7.3,92.1,52.286,3.177,0.807,0.0909,0.06,1,SCRATCH,train
RUN-002171,WO-001086,P03,L06,MCH-034,PRD-038,2025-10-08,25.1,0.9521,6.5,G2_mid,3.2,85.8,49.011,2.896,0.945,0.053,0.024,0,DIMENSION,train
RUN-002172,WO-001086,P03,L06,MCH-036,PRD-038,2025-10-08,26.84,0.8699,5.8,G2_mid,3.2,85.8,57.444,3.377,0.972,0,0.0125,0,SURFACE_DENT,train
RUN-002173,WO-001087,P03,L06,MCH-034,PRD-070,2025-10-08,24.09,0.9339,1.0,G3_junior,3.9,87.4,49.011,2.896,0.743,0.0317,0.02,0,SOLDER_VOID,train
RUN-002174,WO-001087,P03,L06,MCH-032,PRD-070,2025-10-08,23.7,1.0918,11.2,G1_senior,3.9,87.4,55.767,11.511,0.748,0,0.016,0,MISSING_PART,train
RUN-002175,WO-001088,P03,L06,MCH-036,PRD-009,2025-10-08,27.41,1.0946,12.8,G1_senior,5.0,76.8,57.444,3.377,1.007,0.0725,0.05,0,SURFACE_DENT,train
RUN-002176,WO-001088,P03,L06,MCH-032,PRD-009,2025-10-08,27.87,1.1457,2.3,G3_junior,5.0,76.8,55.767,11.511,0.661,0.1088,0.08,1,SOLDER_VOID,train
RUN-002201,WO-001101,P03,L05,MCH-030,PRD-010,2025-10-09,12.28,1.1232,9.4,G1_senior,6.9,97.0,53.395,3.257,0.863,0.059,0.03,0,SOLDER_VOID,train
RUN-002202,WO-001101,P03,L05,MCH-028,PRD-010,2025-10-09,13.43,1.0384,1.7,G3_junior,6.9,97.0,51.615,4.015,0.78,0.0416,0.05,0,DIMENSION,train
RUN-002203,WO-001102,P03,L05,MCH-030,PRD-010,2025-10-09,28.78,0.8749,0.8,G3_junior,6.9,97.0,53.395,3.257,1.054,0.0785,0.06,1,DIMENSION,train
RUN-002204,WO-001102,P03,L05,MCH-029,PRD-010,2025-10-09,26.26,0.864,11.5,G1_senior,6.9,97.0,52.023,3.126,0.932,0.0041,0.024,0,DIMENSION,train
RUN-002205,WO-001103,P03,L05,MCH-030,PRD-013,2025-10-09,26.35,1.09,0.2,G3_junior,4.9,95.9,53.395,3.257,0.812,0.031,0.04,0,SOLDER_VOID,train
RUN-002206,WO-001103,P03,L05,MCH-026,PRD-013,2025-10-09,25.9,0.845,0.2,G3_junior,4.9,95.9,52.678,3.417,0.95,0.0308,0.025,0,DIMENSION,train
RUN-002207,WO-001104,P03,L06,MCH-031,PRD-006,2025-10-09,20.26,1.0078,1.6,G3_junior,7.3,92.1,53.444,3.722,0.929,0.1028,0.07,1,SCRATCH,train
RUN-002208,WO-001104,P03,L06,MCH-035,PRD-006,2025-10-09,23.43,0.8574,3.3,G2_mid,7.3,92.1,51.89,3.314,0.895,0.0692,0.075,1,SCRATCH,train
RUN-002209,WO-001105,P03,L06,MCH-033,PRD-058,2025-10-09,43.14,0.8734,2.3,G3_junior,8.8,71.4,56.257,3.232,1.013,0.1258,0.135,1,SOLDER_VOID,train
RUN-002210,WO-001105,P03,L06,MCH-034,PRD-058,2025-10-09,39.93,1.024,0.7,G3_junior,8.8,71.4,51.88,3.118,1.092,0.1248,0.125,1,SURFACE_DENT,train
RUN-002211,WO-001106,P03,L06,MCH-033,PRD-034,2025-10-09,33.43,1.1556,1.2,G3_junior,2.6,96.1,56.257,3.232,1.084,0.0216,0.0,0,NONE,train
RUN-002212,WO-001106,P03,L06,MCH-031,PRD-034,2025-10-09,29.32,0.9852,0.2,G3_junior,2.6,96.1,53.444,3.722,0.767,0,0.0125,0,MISSING_PART,train
RUN-002237,WO-001119,P03,L05,MCH-027,PRD-029,2025-10-10,37.22,0.9551,15.7,G1_senior,6.6,87.0,52.888,2.711,0.647,0.039,0.025,0,SOLDER_VOID,train
RUN-002238,WO-001119,P03,L05,MCH-028,PRD-029,2025-10-10,39.02,0.8898,0.6,G3_junior,6.6,87.0,54.396,2.917,0.632,0.0833,0.0875,1,SOLDER_VOID,train
RUN-002239,WO-001120,P03,L05,MCH-028,PRD-029,2025-10-10,26.62,0.9544,11.8,G1_senior,6.6,87.0,54.396,2.917,0.775,0,0.008,0,SOLDER_VOID,train
RUN-002240,WO-001120,P03,L05,MCH-030,PRD-029,2025-10-10,22.85,0.8986,7.1,G2_mid,6.6,87.0,51.081,3.594,0.749,0.0267,0.025,0,CONTAMINATION,train
RUN-002241,WO-001121,P03,L05,MCH-029,PRD-029,2025-10-10,31.47,0.9041,7.6,G2_mid,6.6,87.0,52.373,3.44,0.628,0.0598,0.05,0,SOLDER_VOID,train
RUN-002242,WO-001121,P03,L05,MCH-026,PRD-029,2025-10-10,29.99,0.8789,3.4,G2_mid,6.6,87.0,57.562,6.718,1.044,0.0645,0.04,0,DIMENSION,train
RUN-002243,WO-001122,P03,L06,MCH-033,PRD-061,2025-10-10,22.68,1.051,2.7,G3_junior,4.8,76.8,54.442,3.571,1.029,0.0729,0.06,1,SURFACE_DENT,train
RUN-002244,WO-001122,P03,L06,MCH-036,PRD-061,2025-10-10,25.97,0.8612,2.3,G3_junior,4.8,76.8,54.637,3.735,1.088,0.0157,0.06,1,SURFACE_DENT,train
RUN-002245,WO-001123,P03,L06,MCH-032,PRD-003,2025-10-10,19.49,0.8662,2.2,G3_junior,4.8,95.9,54.155,3.05,0.955,0.0416,0.035,0,MISSING_PART,train
RUN-002246,WO-001123,P03,L06,MCH-036,PRD-003,2025-10-10,18.36,1.1414,0.4,G3_junior,4.8,95.9,54.637,3.735,0.783,0.0936,0.03,0,DIMENSION,train
RUN-002247,WO-001124,P03,L06,MCH-036,PRD-059,2025-10-10,45.65,0.9555,3.1,G2_mid,5.9,88.6,54.637,3.735,1.022,0.0138,0.025,0,SURFACE_DENT,train
RUN-002248,WO-001124,P03,L06,MCH-032,PRD-059,2025-10-10,46.95,0.8913,7.6,G2_mid,5.9,88.6,54.155,3.05,0.753,0.0752,0.05,0,SURFACE_DENT,train
RUN-002259,WO-001130,P03,L05,MCH-025,PRD-015,2025-10-11,27.1,1.0904,0.2,G3_junior,8.8,92.1,47.393,3.448,0.857,0.0876,0.08,1,DIMENSION,train
RUN-002260,WO-001130,P03,L05,MCH-028,PRD-015,2025-10-11,29.89,1.1088,7.6,G2_mid,8.8,92.1,50.213,3.336,0.858,0.091,0.075,1,SOLDER_VOID,train
RUN-002261,WO-001131,P03,L05,MCH-025,PRD-009,2025-10-11,32.84,0.9329,8.2,G1_senior,5.0,76.8,47.393,3.448,1.063,0.0683,0.04,0,SURFACE_DENT,train
RUN-002262,WO-001131,P03,L05,MCH-027,PRD-009,2025-10-11,30.88,1.0082,6.1,G2_mid,5.0,76.8,46.791,3.075,0.793,0.0589,0.06,1,DIMENSION,train
RUN-002263,WO-001132,P03,L06,MCH-031,PRD-013,2025-10-11,20.51,1.0102,2.8,G3_junior,4.9,95.9,51.325,3.755,0.914,0.0055,0.02,0,CONTAMINATION,train
RUN-002264,WO-001132,P03,L06,MCH-033,PRD-013,2025-10-11,16.57,1.1632,1.4,G3_junior,4.9,95.9,47.837,3.517,0.734,0.0433,0.035,0,SURFACE_DENT,train
RUN-002265,WO-001133,P03,L06,MCH-036,PRD-066,2025-10-11,33.88,1.0599,2.1,G3_junior,7.6,88.6,54.055,6.158,0.884,0.0414,0.06,1,MISSING_PART,train
RUN-002266,WO-001133,P03,L06,MCH-032,PRD-066,2025-10-11,34.55,0.8388,1.3,G3_junior,7.6,88.6,48.47,2.993,0.709,0.0861,0.08,1,DIMENSION,train
RUN-002279,WO-001140,P03,L05,MCH-026,PRD-015,2025-10-12,27.12,0.9353,1.2,G3_junior,8.8,92.1,51.539,3.641,1.02,0.1058,0.1,1,CONTAMINATION,train
RUN-002280,WO-001140,P03,L05,MCH-025,PRD-015,2025-10-12,25.38,1.0544,2.8,G3_junior,8.8,92.1,52.116,3.47,0.819,0.0415,0.06,1,MISSING_PART,train
RUN-002281,WO-001141,P03,L05,MCH-025,PRD-006,2025-10-12,36.24,0.8931,14.6,G1_senior,7.3,92.1,52.116,3.47,0.857,0.0336,0.024,0,SOLDER_VOID,train
RUN-002282,WO-001141,P03,L05,MCH-027,PRD-006,2025-10-12,35.78,1.0399,0.7,G3_junior,7.3,92.1,46.647,3.269,1.047,0.0699,0.05,0,SURFACE_DENT,train
RUN-002283,WO-001142,P03,L06,MCH-032,PRD-071,2025-10-12,34.51,1.0802,6.5,G2_mid,6.2,84.7,47.186,2.683,0.812,0.0265,0.04,0,CONTAMINATION,train
RUN-002284,WO-001142,P03,L06,MCH-034,PRD-071,2025-10-12,30.41,0.9057,0.7,G3_junior,6.2,84.7,44.254,2.823,0.838,0.0753,0.08,1,SURFACE_DENT,train
RUN-002285,WO-001143,P03,L06,MCH-033,PRD-022,2025-10-12,19.67,0.9744,0.7,G3_junior,4.3,85.8,48.768,3.691,0.678,0,0.035,0,DIMENSION,train
RUN-002286,WO-001143,P03,L06,MCH-031,PRD-022,2025-10-12,20.76,0.8378,2.3,G3_junior,4.3,85.8,51.102,3.044,0.812,0.0762,0.025,0,MISSING_PART,train
RUN-002311,WO-001156,P03,L05,MCH-029,PRD-077,2025-10-13,25.24,0.9264,0.4,G3_junior,1.7,96.1,55.541,2.927,0.631,0.0887,0.0125,0,SCRATCH,train
RUN-002312,WO-001156,P03,L05,MCH-026,PRD-077,2025-10-13,21.73,0.8609,15.7,G1_senior,1.7,96.1,54.904,3.827,0.998,0.0292,0.01,0,MISSING_PART,train
RUN-002313,WO-001157,P03,L05,MCH-026,PRD-077,2025-10-13,14.84,0.9882,1.0,G3_junior,1.7,96.1,54.904,3.827,1.068,0.0731,0.01,0,DIMENSION,train
RUN-002314,WO-001157,P03,L05,MCH-028,PRD-077,2025-10-13,12.38,0.8323,0.5,G3_junior,1.7,96.1,54.362,3.374,0.967,0.0323,0.02,0,MISSING_PART,train
RUN-002315,WO-001158,P03,L05,MCH-029,PRD-077,2025-10-13,6.59,0.9495,0.7,G3_junior,1.7,96.1,55.541,2.927,0.674,0,0.0,0,NONE,train
RUN-002316,WO-001158,P03,L05,MCH-030,PRD-077,2025-10-13,10.18,0.8705,1.4,G3_junior,1.7,96.1,61.845,5.301,0.861,0.0642,0.02,0,NONE,train
RUN-002317,WO-001159,P03,L06,MCH-031,PRD-069,2025-10-13,45.34,0.9721,1.0,G3_junior,10,88.6,56.205,3.451,0.919,0.0718,0.12,1,MISSING_PART,train
RUN-002318,WO-001159,P03,L06,MCH-032,PRD-069,2025-10-13,39.06,1.0812,1.3,G3_junior,10,88.6,52.31,3.017,0.727,0.077,0.1125,1,DIMENSION,train
RUN-002319,WO-001160,P03,L06,MCH-031,PRD-078,2025-10-13,20.05,0.9361,0.2,G3_junior,4.6,84.7,56.205,3.451,0.773,0.0681,0.04,0,SOLDER_VOID,train
RUN-002320,WO-001160,P03,L06,MCH-035,PRD-078,2025-10-13,18.16,1.2236,12.8,G1_senior,4.6,84.7,52.681,3.041,0.952,0.0346,0.01,0,SCRATCH,train
RUN-002321,WO-001161,P03,L06,MCH-034,PRD-034,2025-10-13,12.54,1.0716,2.0,G3_junior,2.6,96.1,48.41,2.454,1.072,0.0194,0.032,0,DIMENSION,train
RUN-002322,WO-001161,P03,L06,MCH-031,PRD-034,2025-10-13,13.43,0.937,0.2,G3_junior,2.6,96.1,56.205,3.451,0.684,0,0.0,0,NONE,train
RUN-002347,WO-001174,P03,L05,MCH-029,PRD-010,2025-10-14,17.67,0.8936,5.8,G2_mid,6.9,97.0,53.158,3.013,0.66,0.0457,0.04,0,DIMENSION,train
RUN-002348,WO-001174,P03,L05,MCH-028,PRD-010,2025-10-14,18.02,1.1241,2.3,G3_junior,6.9,97.0,51.686,3.933,1.032,0.061,0.048,0,MISSING_PART,train
RUN-002349,WO-001175,P03,L05,MCH-027,PRD-015,2025-10-14,14.74,1.0853,0.8,G3_junior,8.8,92.1,52.164,2.597,0.795,0.0838,0.1,1,NONE,train
RUN-002350,WO-001175,P03,L05,MCH-026,PRD-015,2025-10-14,15.15,1.1522,7.0,G2_mid,8.8,92.1,54.02,3.22,1.06,0.0655,0.0875,1,SURFACE_DENT,train
RUN-002351,WO-001176,P03,L05,MCH-028,PRD-007,2025-10-14,23.08,1.1249,0,G0_unknown,3.9,88.0,51.686,3.933,0.843,0,0.005,0,SURFACE_DENT,train
RUN-002352,WO-001176,P03,L05,MCH-025,PRD-007,2025-10-14,25.83,1.0662,0.7,G3_junior,3.9,88.0,55.904,3.384,0.872,0.0271,0.04,0,NONE,train
RUN-002353,WO-001177,P03,L06,MCH-036,PRD-004,2025-10-14,27.66,0.9796,2.8,G3_junior,3.9,95.9,51.221,3.022,0.788,0.0236,0.025,0,SCRATCH,train
RUN-002354,WO-001177,P03,L06,MCH-034,PRD-004,2025-10-14,24.48,1.1291,5.8,G2_mid,3.9,95.9,54.073,2.792,0.963,0.0136,0.008,0,SCRATCH,train
RUN-002355,WO-001178,P03,L06,MCH-036,PRD-004,2025-10-14,17.51,1.1033,1.4,G3_junior,3.9,95.9,51.221,3.022,0.651,0.0495,0.02,0,SCRATCH,train
RUN-002356,WO-001178,P03,L06,MCH-035,PRD-004,2025-10-14,21.36,0.8246,6.5,G2_mid,3.9,95.9,49.201,3.17,0.828,0.0258,0.0,0,NONE,train
RUN-002357,WO-001179,P03,L06,MCH-036,PRD-004,2025-10-14,16.92,1.1255,0.2,G3_junior,3.9,95.9,51.221,3.022,0.843,0.0161,0.008,0,CONTAMINATION,train
RUN-002358,WO-001179,P03,L06,MCH-034,PRD-004,2025-10-14,13.0,1.2174,4.6,G2_mid,3.9,95.9,54.073,2.792,0.723,0.0063,0.02,0,MISSING_PART,train
RUN-002383,WO-001192,P03,L05,MCH-025,PRD-056,2025-10-15,25.0,0.8905,8.2,G1_senior,4.3,97.0,53.124,2.832,0.727,0.0032,0.035,0,DIMENSION,train
RUN-002384,WO-001192,P03,L05,MCH-026,PRD-056,2025-10-15,23.79,0.9187,11.2,G1_senior,4.3,97.0,54.437,3.423,0.686,0,0.02,0,NONE,train
RUN-002385,WO-001193,P03,L05,MCH-028,PRD-056,2025-10-15,17.33,0.858,2.3,G3_junior,4.3,97.0,52.542,3.21,0.721,0.0079,0.02,0,SCRATCH,train
RUN-002386,WO-001193,P03,L05,MCH-030,PRD-056,2025-10-15,20.28,1.1187,3.4,G2_mid,4.3,97.0,62.449,6.188,0.86,0,0.008,0,CONTAMINATION,train
RUN-002387,WO-001194,P03,L05,MCH-030,PRD-056,2025-10-15,22.17,0.8205,2.0,G3_junior,4.3,97.0,62.449,6.188,1.077,0,0.01,0,NONE,train
RUN-002388,WO-001194,P03,L05,MCH-025,PRD-056,2025-10-15,25.07,1.0954,2.8,G3_junior,4.3,97.0,53.124,2.832,1.009,0,0.0,0,NONE,train
RUN-002389,WO-001195,P03,L06,MCH-031,PRD-010,2025-10-15,50.85,0.869,2.8,G3_junior,6.9,97.0,54.851,3.375,0.668,0.0513,0.02,0,DIMENSION,train
RUN-002390,WO-001195,P03,L06,MCH-034,PRD-010,2025-10-15,45.97,0.9872,1.7,G3_junior,6.9,97.0,48.781,2.782,1.048,0.0692,0.064,1,DIMENSION,train
RUN-002391,WO-001196,P03,L06,MCH-034,PRD-010,2025-10-15,25.02,1.134,15.7,G1_senior,6.9,97.0,48.781,2.782,0.774,0.0152,0.016,0,DIMENSION,train
RUN-002392,WO-001196,P03,L06,MCH-031,PRD-010,2025-10-15,23.25,1.1044,3.2,G2_mid,6.9,97.0,54.851,3.375,0.711,0.0261,0.02,0,DIMENSION,train
RUN-002393,WO-001197,P03,L06,MCH-031,PRD-056,2025-10-15,31.53,1.0028,1.2,G3_junior,4.3,97.0,54.851,3.375,0.68,0,0.01,0,CONTAMINATION,train
RUN-002394,WO-001197,P03,L06,MCH-036,PRD-056,2025-10-15,32.14,0.9993,4.7,G2_mid,4.3,97.0,51.102,3.828,0.689,0.0778,0.0,0,NONE,train
RUN-002419,WO-001210,P03,L05,MCH-028,PRD-025,2025-10-16,25.12,1.1564,6.1,G2_mid,3.5,87.0,53.713,3.225,0.949,0.0892,0.04,0,MISSING_PART,train
RUN-002420,WO-001210,P03,L05,MCH-026,PRD-025,2025-10-16,25.74,1.1285,1.0,G3_junior,3.5,87.0,51.384,11.053,0.919,0.0247,0.025,0,SURFACE_DENT,train
RUN-002421,WO-001211,P03,L05,MCH-030,PRD-033,2025-10-16,25.4,1.0827,1.0,G3_junior,4.7,88.0,68.633,6.783,0.748,0.0545,0.0375,0,SURFACE_DENT,train
RUN-002422,WO-001211,P03,L05,MCH-026,PRD-033,2025-10-16,21.39,1.1512,1.7,G3_junior,4.7,88.0,51.384,11.053,0.723,0.0504,0.04,0,SCRATCH,train
RUN-002423,WO-001212,P03,L05,MCH-028,PRD-054,2025-10-16,34.5,0.8364,2.3,G3_junior,6.3,71.4,53.713,3.225,0.736,0.0483,0.09,1,SOLDER_VOID,train
RUN-002424,WO-001212,P03,L05,MCH-026,PRD-054,2025-10-16,36.01,0.9835,6.5,G2_mid,6.3,71.4,51.384,11.053,0.739,0.0809,0.0875,1,DIMENSION,train
RUN-002425,WO-001213,P03,L06,MCH-033,PRD-062,2025-10-16,31.63,1.0103,2.3,G3_junior,6.8,71.4,56.098,5.056,1.022,0.1206,0.1125,1,SURFACE_DENT,train
RUN-002426,WO-001213,P03,L06,MCH-031,PRD-062,2025-10-16,33.13,1.0216,6.1,G2_mid,6.8,71.4,57.631,3.436,1.023,0.0925,0.0875,1,NONE,train
RUN-002427,WO-001214,P03,L06,MCH-033,PRD-037,2025-10-16,32.45,0.8527,1.7,G3_junior,4.2,88.0,56.098,5.056,0.789,0.029,0.055,1,DIMENSION,train
RUN-002428,WO-001214,P03,L06,MCH-031,PRD-037,2025-10-16,33.03,0.9098,0,G0_unknown,4.2,88.0,57.631,3.436,0.873,0.0438,0.04,0,SOLDER_VOID,train
RUN-002429,WO-001215,P03,L06,MCH-034,PRD-037,2025-10-16,30.87,1.0754,2.3,G3_junior,4.2,88.0,48.606,3.304,0.8,0.0787,0.05,0,NONE,train
