run_id,work_order_id,plant_id,line_id,machine_id,product_id,feature_date,setup_minutes,speed_ratio,operator_experience_years,operator_fairness_group,product_complexity_score,supplier_quality_score,avg_temperature_24h,max_vibration_24h,line_utilization_rate,previous_defect_rate_7d,defect_rate,high_defect_risk,dominant_defect_code,split
RUN-003377,WO-001689,P01,L02,MCH-008,PRD-035,2025-11-17,29.61,0.8885,1.0,G3_junior,4.3,84.7,49.756,3.151,0.622,0.0656,0.04,0,SURFACE_DENT,train
RUN-003378,WO-001689,P01,L02,MCH-009,PRD-035,2025-11-17,27.9,0.8438,2.3,G3_junior,4.3,84.7,51.435,3.086,0.689,0,0.02,1,CONTAMINATION,train
RUN-003403,WO-001702,P01,L01,MCH-001,PRD-066,2025-11-18,33.91,0.8867,3.4,G2_mid,7.6,88.6,55.532,3.643,1.003,0.0578,0.07,1,DIMENSION,train
RUN-003404,WO-001702,P01,L01,MCH-002,PRD-066,2025-11-18,29.89,0.9266,2.3,G3_junior,7.6,88.6,51.065,3.238,1.015,0.043,0.072,1,CONTAMINATION,train
RUN-003405,WO-001703,P01,L01,MCH-003,PRD-074,2025-11-18,34.1,0.9881,1.4,G3_junior,6.4,95.9,53.39,3.378,0.857,0.0151,0.05,0,SURFACE_DENT,train
RUN-003406,WO-001703,P01,L01,MCH-005,PRD-074,2025-11-18,37.18,0.9664,0.2,G3_junior,6.4,95.9,51.217,2.948,0.947,0.0825,0.04,0,NONE,train
RUN-003407,WO-001704,P01,L01,MCH-004,PRD-074,2025-11-18,40.09,1.0485,2.3,G3_junior,6.4,95.9,52.235,2.837,1.002,0.0517,0.05,0,CONTAMINATION,train
RUN-003408,WO-001704,P01,L01,MCH-003,PRD-074,2025-11-18,40.51,1.0186,0.7,G3_junior,6.4,95.9,53.39,3.378,0.776,0.0593,0.06,1,DIMENSION,train
RUN-003409,WO-001705,P01,L02,MCH-009,PRD-052,2025-11-18,28.55,1.1296,0.4,G3_junior,7.2,82.7,51.661,3.761,0.833,0.0613,0.08,1,SURFACE_DENT,train
RUN-003410,WO-001705,P01,L02,MCH-011,PRD-052,2025-11-18,24.43,1.0517,3.2,G2_mid,7.2,82.7,52.582,2.918,0.965,0.1059,0.1,1,MISSING_PART,train
RUN-003411,WO-001706,P01,L02,MCH-012,PRD-061,2025-11-18,39.03,0.9795,1.2,G3_junior,4.8,76.8,56.755,3.432,1.068,0.0614,0.064,1,MISSING_PART,train
RUN-003412,WO-001706,P01,L02,MCH-008,PRD-061,2025-11-18,31.61,1.0294,2.6,G3_junior,4.8,76.8,50.261,2.825,0.923,0.0033,0.05,0,SCRATCH,train
RUN-003413,WO-001707,P01,L02,MCH-007,PRD-061,2025-11-18,17.96,0.919,9.4,G1_senior,4.8,76.8,54.572,3.564,1.082,0.0444,0.03,0,SURFACE_DENT,train
RUN-003414,WO-001707,P01,L02,MCH-010,PRD-061,2025-11-18,20.06,0.9498,1.7,G3_junior,4.8,76.8,51.737,3.526,1.052,0.0773,0.048,0,CONTAMINATION,train
RUN-003439,WO-001720,P01,L01,MCH-001,PRD-013,2025-11-19,27.94,1.0393,7.6,G2_mid,4.9,95.9,53.503,3.141,0.872,0.0253,0.04,0,SURFACE_DENT,train
RUN-003440,WO-001720,P01,L01,MCH-006,PRD-013,2025-11-19,26.52,0.872,1.2,G3_junior,4.9,95.9,63.753,6.319,0.855,0.0272,0.02,0,SURFACE_DENT,train
RUN-003441,WO-001721,P01,L01,MCH-005,PRD-013,2025-11-19,28.03,1.0636,3.0,G3_junior,4.9,95.9,46.987,2.29,0.751,0.0131,0.025,0,SCRATCH,train
RUN-003442,WO-001721,P01,L01,MCH-002,PRD-013,2025-11-19,32.66,1.0386,1.8,G3_junior,4.9,95.9,54.553,3.262,0.814,0.0507,0.0125,0,SURFACE_DENT,train
RUN-003443,WO-001722,P01,L01,MCH-001,PRD-013,2025-11-19,22.09,1.0826,8.9,G1_senior,4.9,95.9,53.503,3.141,0.986,0,0.02,0,SOLDER_VOID,train
RUN-003444,WO-001722,P01,L01,MCH-003,PRD-013,2025-11-19,23.92,0.8334,1.0,G3_junior,4.9,95.9,53.734,3.197,1.062,0.0181,0.0125,0,MISSING_PART,train
RUN-003445,WO-001723,P01,L02,MCH-011,PRD-052,2025-11-19,27.21,1.0437,1.4,G3_junior,7.2,82.7,51.693,2.523,0.992,0.1324,0.1,1,SOLDER_VOID,train
RUN-003446,WO-001723,P01,L02,MCH-009,PRD-052,2025-11-19,29.2,1.066,1.0,G3_junior,7.2,82.7,52.928,3.229,0.927,0.1125,0.0875,1,MISSING_PART,train
RUN-003447,WO-001724,P01,L02,MCH-012,PRD-052,2025-11-19,31.56,1.0016,2.8,G3_junior,7.2,82.7,55.947,3.482,0.721,0.1318,0.1,1,CONTAMINATION,train
RUN-003448,WO-001724,P01,L02,MCH-007,PRD-052,2025-11-19,29.99,1.1129,11.2,G1_senior,7.2,82.7,53.661,3.72,0.992,0.0361,0.05,0,MISSING_PART,train
RUN-003449,WO-001725,P01,L02,MCH-008,PRD-052,2025-11-19,30.8,0.903,0.4,G3_junior,7.2,82.7,49.889,2.718,0.682,0.0701,0.095,1,SOLDER_VOID,train
RUN-003450,WO-001725,P01,L02,MCH-007,PRD-052,2025-11-19,31.85,1.1105,3.3,G2_mid,7.2,82.7,53.661,3.72,0.644,0.0659,0.08,1,SURFACE_DENT,train
RUN-003475,WO-001738,P01,L01,MCH-001,PRD-007,2025-11-20,14.45,0.8469,7.2,G2_mid,3.9,88.0,54.039,3.524,0.732,0.0158,0.025,0,DIMENSION,train
RUN-003476,WO-001738,P01,L01,MCH-004,PRD-007,2025-11-20,16.31,0.9149,2.9,G3_junior,3.9,88.0,50.957,3.01,0.915,0.0106,0.024,0,SCRATCH,train
RUN-003477,WO-001739,P01,L01,MCH-001,PRD-023,2025-11-20,26.09,0.9637,0.2,G3_junior,5.0,85.8,54.039,3.524,0.633,0.0586,0.0625,1,SCRATCH,train
RUN-003478,WO-001739,P01,L01,MCH-006,PRD-023,2025-11-20,20.88,1.1044,3.1,G2_mid,5.0,85.8,65.92,6.382,0.88,0.0418,0.05,0,MISSING_PART,train
RUN-003479,WO-001740,P01,L01,MCH-006,PRD-080,2025-11-20,21.99,1.0639,9.4,G1_senior,5.2,84.5,65.92,6.382,0.672,0.0064,0.02,0,SCRATCH,train
RUN-003480,WO-001740,P01,L01,MCH-001,PRD-080,2025-11-20,18.03,0.9783,2.9,G3_junior,5.2,84.5,54.039,3.524,0.854,0.0686,0.05,0,MISSING_PART,train
RUN-003481,WO-001741,P01,L02,MCH-008,PRD-004,2025-11-20,16.93,1.0601,2.2,G3_junior,3.9,95.9,50.834,2.945,0.719,0.0203,0.025,0,SCRATCH,train
RUN-003482,WO-001741,P01,L02,MCH-010,PRD-004,2025-11-20,14.95,0.9898,0.5,G3_junior,3.9,95.9,50.381,3.325,0.681,0.0304,0.04,0,SOLDER_VOID,train
RUN-003483,WO-001742,P01,L02,MCH-009,PRD-051,2025-11-20,21.9,1.0982,1.6,G3_junior,6.9,96.1,54.185,6.455,1.022,0.052,0.035,0,NONE,train
RUN-003484,WO-001742,P01,L02,MCH-007,PRD-051,2025-11-20,18.39,0.9233,1.0,G3_junior,6.9,96.1,53.973,3.384,0.914,0.0681,0.06,1,SOLDER_VOID,train
RUN-003485,WO-001743,P01,L02,MCH-011,PRD-053,2025-11-20,30.81,1.0006,0.2,G3_junior,5.6,88.0,54.129,2.801,0.984,0.0717,0.07,1,SURFACE_DENT,train
RUN-003486,WO-001743,P01,L02,MCH-009,PRD-053,2025-11-20,34.23,1.144,3.0,G3_junior,5.6,88.0,54.185,6.455,0.95,0.0611,0.04,0,MISSING_PART,train
RUN-003511,WO-001756,P01,L01,MCH-005,PRD-020,2025-11-21,33.25,1.1069,2.3,G3_junior,7.8,84.7,51.455,2.703,0.908,0.0895,0.088,1,SURFACE_DENT,train
RUN-003512,WO-001756,P01,L01,MCH-001,PRD-020,2025-11-21,36.43,1.1541,11.2,G1_senior,7.8,84.7,54.452,3.228,1.091,0.0984,0.056,1,DIMENSION,train
RUN-003513,WO-001757,P01,L01,MCH-004,PRD-020,2025-11-21,32.06,1.0539,2.0,G3_junior,7.8,84.7,52.808,3.188,1.063,0.0898,0.08,1,DIMENSION,train
RUN-003514,WO-001757,P01,L01,MCH-001,PRD-020,2025-11-21,31.12,0.9933,0,G0_unknown,7.8,84.7,54.452,3.228,0.977,0.0663,0.09,1,DIMENSION,train
RUN-003515,WO-001758,P01,L01,MCH-006,PRD-079,2025-11-21,20.94,0.9281,7.6,G2_mid,3.3,71.4,68.565,7.069,0.74,0.0723,0.05,0,SCRATCH,train
RUN-003516,WO-001758,P01,L01,MCH-002,PRD-079,2025-11-21,26.85,1.0315,2.6,G3_junior,3.3,71.4,56.392,3.716,1.006,0.0362,0.04,0,SURFACE_DENT,train
RUN-003517,WO-001759,P01,L02,MCH-007,PRD-015,2025-11-21,27.81,1.1015,3.3,G2_mid,8.8,92.1,56.142,3.318,0.763,0.0686,0.07,1,SCRATCH,train
RUN-003518,WO-001759,P01,L02,MCH-011,PRD-015,2025-11-21,25.34,1.0728,0,G0_unknown,8.8,92.1,49.942,2.698,1.097,0.0595,0.09,1,NONE,train
RUN-003519,WO-001760,P01,L02,MCH-012,PRD-015,2025-11-21,31.02,0.9529,14.6,G1_senior,8.8,92.1,55.751,3.605,0.642,0.0323,0.04,0,SURFACE_DENT,train
RUN-003520,WO-001760,P01,L02,MCH-010,PRD-015,2025-11-21,28.33,1.0956,1.2,G3_junior,8.8,92.1,52.155,3.238,0.746,0.1216,0.096,1,MISSING_PART,train
RUN-003521,WO-001761,P01,L02,MCH-012,PRD-079,2025-11-21,15.96,1.0075,2.3,G3_junior,3.3,71.4,55.751,3.605,0.961,0.041,0.045,0,SOLDER_VOID,train
RUN-003522,WO-001761,P01,L02,MCH-009,PRD-079,2025-11-21,20.92,0.9,6.5,G2_mid,3.3,71.4,52.744,3.156,1.075,0.0912,0.0625,1,SCRATCH,train
RUN-003547,WO-001774,P01,L01,MCH-004,PRD-052,2025-11-22,19.49,0.8847,0.2,G3_junior,7.2,82.7,48.192,2.689,0.877,0.0766,0.0875,1,CONTAMINATION,train
RUN-003548,WO-001774,P01,L01,MCH-002,PRD-052,2025-11-22,23.91,0.9746,2.6,G3_junior,7.2,82.7,53.455,3.348,1.061,0.0921,0.096,1,DIMENSION,train
RUN-003549,WO-001775,P01,L01,MCH-001,PRD-020,2025-11-22,36.59,0.8478,11.5,G1_senior,7.8,84.7,48.823,3.207,1.068,0.0289,0.07,1,CONTAMINATION,train
RUN-003550,WO-001775,P01,L01,MCH-003,PRD-020,2025-11-22,34.97,0.948,0.2,G3_junior,7.8,84.7,54.424,3.227,1.03,0.1419,0.1,1,SURFACE_DENT,train
RUN-003551,WO-001776,P01,L02,MCH-010,PRD-022,2025-11-22,32.3,1.0378,1.0,G3_junior,4.3,85.8,51.888,3.11,0.904,0.0992,0.04,0,MISSING_PART,train
RUN-003552,WO-001776,P01,L02,MCH-009,PRD-022,2025-11-22,32.8,1.1417,11.2,G1_senior,4.3,85.8,48.609,2.817,0.846,0.0527,0.05,0,DIMENSION,train
RUN-003553,WO-001777,P01,L02,MCH-008,PRD-022,2025-11-22,26.21,1.1231,1.2,G3_junior,4.3,85.8,45.478,2.723,0.631,0.0957,0.06,1,SURFACE_DENT,train
RUN-003554,WO-001777,P01,L02,MCH-011,PRD-022,2025-11-22,23.05,1.1814,3.1,G2_mid,4.3,85.8,50.01,7.817,0.748,0.0752,0.04,0,CONTAMINATION,train
RUN-003555,WO-001778,P01,L02,MCH-010,PRD-022,2025-11-22,26.68,1.0596,2.8,G3_junior,4.3,85.8,51.888,3.11,0.965,0.0423,0.04,0,SCRATCH,train
RUN-003556,WO-001778,P01,L02,MCH-009,PRD-022,2025-11-22,28.95,0.8538,1.0,G3_junior,4.3,85.8,48.609,2.817,0.695,0.0411,0.03,0,CONTAMINATION,train
RUN-003571,WO-001786,P01,L02,MCH-008,PRD-017,2025-11-23,17.33,0.8943,7.6,G2_mid,4.3,96.3,48.665,3.142,0.799,0.0499,0.0,0,NONE,train
RUN-003572,WO-001786,P01,L02,MCH-010,PRD-017,2025-11-23,14.15,0.9702,0.2,G3_junior,4.3,96.3,49.057,3.007,0.797,0.0077,0.03,0,MISSING_PART,train
RUN-003579,WO-001790,P01,L01,MCH-006,PRD-001,2025-11-24,24.56,1.1006,1.8,G3_junior,8.2,89.9,51.61,2.971,0.834,0.098,0.08,1,CONTAMINATION,train
RUN-003580,WO-001790,P01,L01,MCH-005,PRD-001,2025-11-24,23.38,1.1785,0.2,G3_junior,8.2,89.9,52.514,3.049,0.927,0.0499,0.088,1,SOLDER_VOID,train
RUN-003581,WO-001791,P01,L01,MCH-003,PRD-047,2025-11-24,40.09,0.9174,5.7,G2_mid,6.4,95.9,52.971,3.919,0.856,0.0408,0.015,0,SCRATCH,train
RUN-003582,WO-001791,P01,L01,MCH-001,PRD-047,2025-11-24,39.11,1.0028,11.5,G1_senior,6.4,95.9,53.93,3.255,1.04,0,0.02,0,NONE,train
RUN-003583,WO-001792,P01,L01,MCH-005,PRD-080,2025-11-24,32.41,0.9367,4.7,G2_mid,5.2,84.5,52.514,3.049,0.638,0.0238,0.04,0,SURFACE_DENT,train
RUN-003584,WO-001792,P01,L01,MCH-006,PRD-080,2025-11-24,29.95,1.0059,7.6,G2_mid,5.2,84.5,51.61,2.971,0.852,0.009,0.024,0,MISSING_PART,train
RUN-003585,WO-001793,P01,L02,MCH-009,PRD-075,2025-11-24,30.29,1.1069,2.8,G3_junior,6.8,96.3,50.025,3.572,0.918,0.0217,0.05,0,DIMENSION,train
RUN-003586,WO-001793,P01,L02,MCH-011,PRD-075,2025-11-24,35.0,0.939,3.0,G3_junior,6.8,96.3,48.955,3.37,0.892,0.0169,0.025,0,SURFACE_DENT,train
RUN-003587,WO-001794,P01,L02,MCH-011,PRD-075,2025-11-24,23.71,0.973,7.0,G2_mid,6.8,96.3,48.955,3.37,0.782,0.0571,0.055,1,SOLDER_VOID,train
RUN-003588,WO-001794,P01,L02,MCH-007,PRD-075,2025-11-24,22.86,1.1478,10.6,G1_senior,6.8,96.3,51.629,3.342,0.841,0.0166,0.024,0,DIMENSION,train
RUN-003589,WO-001795,P01,L02,MCH-008,PRD-075,2025-11-24,43.29,1.0987,2.9,G3_junior,6.8,96.3,50.665,2.88,0.991,0.0362,0.03,0,CONTAMINATION,train
RUN-003590,WO-001795,P01,L02,MCH-010,PRD-075,2025-11-24,43.99,1.083,3.3,G2_mid,6.8,96.3,55.28,3.19,0.661,0.0158,0.04,0,DIMENSION,train
RUN-003615,WO-001808,P01,L01,MCH-005,PRD-007,2025-11-25,16.95,1.1228,11.8,G1_senior,3.9,88.0,49.099,5.347,0.896,0.0215,0.02,0,SCRATCH,train
RUN-003616,WO-001808,P01,L01,MCH-001,PRD-007,2025-11-25,20.33,0.8429,15.7,G1_senior,3.9,88.0,53.823,3.035,0.834,0,0.0125,0,NONE,train
RUN-003617,WO-001809,P01,L01,MCH-005,PRD-068,2025-11-25,19.51,1.1754,6.1,G2_mid,2.3,71.0,49.099,5.347,0.753,0.0435,0.04,0,NONE,train
RUN-003618,WO-001809,P01,L01,MCH-002,PRD-068,2025-11-25,22.38,0.8918,1.0,G3_junior,2.3,71.0,54.061,2.967,0.762,0.0835,0.056,1,SURFACE_DENT,train
RUN-003619,WO-001810,P01,L01,MCH-003,PRD-032,2025-11-25,22.03,1.1084,11.8,G1_senior,6.2,96.1,52.017,3.355,0.766,0.0442,0.04,0,CONTAMINATION,train
RUN-003620,WO-001810,P01,L01,MCH-002,PRD-032,2025-11-25,23.83,0.98,3.2,G2_mid,6.2,96.1,54.061,2.967,0.979,0.0398,0.03,0,SCRATCH,train
RUN-003621,WO-001811,P01,L02,MCH-009,PRD-004,2025-11-25,26.52,1.1562,7.1,G2_mid,3.9,95.9,51.853,3.513,0.834,0.0298,0.01,0,DIMENSION,train
RUN-003622,WO-001811,P01,L02,MCH-008,PRD-004,2025-11-25,20.9,0.9598,0.6,G3_junior,3.9,95.9,51.165,2.77,0.828,0.0493,0.035,0,NONE,train
RUN-003623,WO-001812,P01,L02,MCH-010,PRD-005,2025-11-25,27.52,1.177,5.8,G2_mid,5.2,85.8,50.831,3.37,0.767,0.0267,0.0375,0,SCRATCH,train
RUN-003624,WO-001812,P01,L02,MCH-008,PRD-005,2025-11-25,27.8,0.9568,1.3,G3_junior,5.2,85.8,51.165,2.77,1.09,0,0.05,1,SCRATCH,train
RUN-003625,WO-001813,P01,L02,MCH-008,PRD-075,2025-11-25,12.43,0.9711,1.0,G3_junior,6.8,96.3,51.165,2.77,0.925,0.0961,0.064,1,MISSING_PART,train
RUN-003626,WO-001813,P01,L02,MCH-007,PRD-075,2025-11-25,12.9,0.8868,2.3,G3_junior,6.8,96.3,55.566,3.317,0.646,0.052,0.06,1,CONTAMINATION,train
RUN-003651,WO-001826,P01,L01,MCH-002,PRD-023,2025-11-26,36.07,1.1098,1.4,G3_junior,5.0,85.8,55.038,3.339,0.903,0.0676,0.06,1,SOLDER_VOID,train
RUN-003652,WO-001826,P01,L01,MCH-006,PRD-023,2025-11-26,36.23,1.0464,4.6,G2_mid,5.0,85.8,53.018,2.71,0.854,0.0701,0.04,0,CONTAMINATION,train
RUN-003653,WO-001827,P01,L01,MCH-002,PRD-023,2025-11-26,21.94,0.9049,2.0,G3_junior,5.0,85.8,55.038,3.339,0.797,0.0773,0.06,1,DIMENSION,train
RUN-003654,WO-001827,P01,L01,MCH-005,PRD-023,2025-11-26,15.4,0.9598,1.0,G3_junior,5.0,85.8,46.978,2.983,1.074,0.0469,0.05,0,DIMENSION,train
RUN-003655,WO-001828,P01,L01,MCH-001,PRD-023,2025-11-26,23.14,1.0541,0.2,G3_junior,5.0,85.8,53.924,3.254,0.677,0.0431,0.05,0,SOLDER_VOID,train
RUN-003656,WO-001828,P01,L01,MCH-002,PRD-023,2025-11-26,27.07,1.222,1.0,G3_junior,5.0,85.8,55.038,3.339,0.766,0.0702,0.072,1,SURFACE_DENT,train
RUN-003657,WO-001829,P01,L02,MCH-012,PRD-053,2025-11-26,30.87,1.0143,10.6,G1_senior,5.6,88.0,55.758,4.124,0.941,0.0396,0.024,0,SCRATCH,train
RUN-003658,WO-001829,P01,L02,MCH-009,PRD-053,2025-11-26,28.13,0.8846,10.6,G1_senior,5.6,88.0,53.559,3.278,1.001,0.0059,0.016,0,SOLDER_VOID,train
RUN-003659,WO-001830,P01,L02,MCH-011,PRD-005,2025-11-26,33.68,1.0173,0,G0_unknown,5.2,85.8,50.163,3.01,1.079,0.0674,0.0375,0,DIMENSION,train
RUN-003660,WO-001830,P01,L02,MCH-012,PRD-005,2025-11-26,31.44,1.1065,2.8,G3_junior,5.2,85.8,55.758,4.124,0.917,0.0717,0.055,1,SOLDER_VOID,train
RUN-003661,WO-001831,P01,L02,MCH-009,PRD-035,2025-11-26,14.49,0.9111,2.0,G3_junior,4.3,84.7,53.559,3.278,0.884,0.0424,0.04,0,DIMENSION,train
RUN-003662,WO-001831,P01,L02,MCH-010,PRD-035,2025-11-26,21.42,1.2071,2.3,G3_junior,4.3,84.7,51.355,3.117,0.758,0.0303,0.02,0,NONE,train
RUN-003687,WO-001844,P01,L01,MCH-001,PRD-032,2025-11-27,25.4,1.0653,11.2,G1_senior,6.2,96.1,53.355,6.813,0.991,0.0404,0.02,0,MISSING_PART,train
RUN-003688,WO-001844,P01,L01,MCH-005,PRD-032,2025-11-27,28.88,0.9377,2.9,G3_junior,6.2,96.1,51.189,3.323,0.882,0.0017,0.02,0,DIMENSION,train
RUN-003689,WO-001845,P01,L01,MCH-001,PRD-059,2025-11-27,26.93,1.0094,3.4,G2_mid,5.9,88.6,53.355,6.813,0.957,0.0338,0.04,0,CONTAMINATION,train
RUN-003690,WO-001845,P01,L01,MCH-003,PRD-059,2025-11-27,29.76,0.8562,0,G0_unknown,5.9,88.6,52.872,3.324,1.046,0.0628,0.05,0,DIMENSION,train
RUN-003691,WO-001846,P01,L01,MCH-003,PRD-032,2025-11-27,38.47,1.1084,2.7,G3_junior,6.2,96.1,52.872,3.324,0.756,0.0222,0.045,0,NONE,train
RUN-003692,WO-001846,P01,L01,MCH-002,PRD-032,2025-11-27,44.23,0.9646,1.7,G3_junior,6.2,96.1,56.165,3.071,1.005,0.0414,0.048,0,SOLDER_VOID,train
RUN-003693,WO-001847,P01,L02,MCH-007,PRD-001,2025-11-27,32.03,0.9447,3.2,G2_mid,8.2,89.9,55.281,3.594,0.695,0.0832,0.08,1,SOLDER_VOID,train
RUN-003694,WO-001847,P01,L02,MCH-010,PRD-001,2025-11-27,31.92,1.0763,11.8,G1_senior,8.2,89.9,56.443,3.589,0.855,0.0168,0.056,1,SCRATCH,train
RUN-003695,WO-001848,P01,L02,MCH-011,PRD-012,2025-11-27,18.28,1.1526,1.4,G3_junior,2.1,92.1,54.284,3.274,0.847,0,0.02,0,DIMENSION,train
RUN-003696,WO-001848,P01,L02,MCH-010,PRD-012,2025-11-27,21.34,0.9815,2.8,G3_junior,2.1,92.1,56.443,3.589,0.747,0.0062,0.01,0,MISSING_PART,train
RUN-003697,WO-001849,P01,L02,MCH-012,PRD-001,2025-11-27,23.47,1.119,0.7,G3_junior,8.2,89.9,56.407,3.499,0.757,0.1001,0.0875,1,SCRATCH,train
RUN-003698,WO-001849,P01,L02,MCH-011,PRD-001,2025-11-27,22.3,0.9874,2.1,G3_junior,8.2,89.9,54.284,3.274,0.887,0.1284,0.08,1,SURFACE_DENT,train
RUN-003723,WO-001862,P01,L01,MCH-006,PRD-047,2025-11-28,40.14,1.1755,0.8,G3_junior,6.4,95.9,51.786,3.054,1.032,0.0434,0.056,1,CONTAMINATION,train
RUN-003724,WO-001862,P01,L01,MCH-004,PRD-047,2025-11-28,39.19,0.8727,1.4,G3_junior,6.4,95.9,53.169,3.193,0.749,0.0324,0.04,0,SURFACE_DENT,train
RUN-003725,WO-001863,P01,L01,MCH-002,PRD-047,2025-11-28,25.38,0.9718,0.8,G3_junior,6.4,95.9,54.761,3.363,0.978,0.0345,0.04,0,DIMENSION,train
RUN-003726,WO-001863,P01,L01,MCH-004,PRD-047,2025-11-28,27.02,0.8665,1.8,G3_junior,6.4,95.9,53.169,3.193,1.056,0.053,0.04,0,MISSING_PART,train
RUN-003727,WO-001864,P01,L01,MCH-001,PRD-047,2025-11-28,22.54,1.1142,1.0,G3_junior,6.4,95.9,51.518,3.617,0.928,0.0819,0.06,1,SURFACE_DENT,train
RUN-003728,WO-001864,P01,L01,MCH-004,PRD-047,2025-11-28,26.0,0.852,2.9,G3_junior,6.4,95.9,53.169,3.193,0.747,0.061,0.06,1,SOLDER_VOID,train
RUN-003729,WO-001865,P01,L02,MCH-008,PRD-017,2025-11-28,29.38,0.9928,2.3,G3_junior,4.3,96.3,51.737,2.726,1.077,0.063,0.03,0,SCRATCH,train
RUN-003730,WO-001865,P01,L02,MCH-011,PRD-017,2025-11-28,28.4,1.0827,7.6,G2_mid,4.3,96.3,51.256,2.83,0.784,0.0322,0.025,0,SOLDER_VOID,train
RUN-003731,WO-001866,P01,L02,MCH-009,PRD-031,2025-11-28,22.31,0.9481,2.1,G3_junior,7.0,95.9,53.271,2.749,0.894,0.0747,0.04,0,SOLDER_VOID,train
RUN-003732,WO-001866,P01,L02,MCH-008,PRD-031,2025-11-28,23.82,1.1575,2.0,G3_junior,7.0,95.9,51.737,2.726,0.678,0.0604,0.065,1,MISSING_PART,train
RUN-003733,WO-001867,P01,L02,MCH-012,PRD-017,2025-11-28,25.57,0.9458,4.7,G2_mid,4.3,96.3,57.917,3.63,0.711,0.0065,0.0125,0,DIMENSION,train
RUN-003734,WO-001867,P01,L02,MCH-008,PRD-017,2025-11-28,26.64,0.9995,7.6,G2_mid,4.3,96.3,51.737,2.726,0.814,0,0.0,0,NONE,train
RUN-003759,WO-001880,P01,L01,MCH-004,PRD-001,2025-11-29,22.18,0.9329,2.8,G3_junior,8.2,89.9,45.866,2.804,0.98,0.0948,0.08,1,MISSING_PART,train
RUN-003760,WO-001880,P01,L01,MCH-001,PRD-001,2025-11-29,23.3,0.9681,4.8,G2_mid,8.2,89.9,49.678,2.911,0.784,0.0767,0.04,0,SCRATCH,train
RUN-003761,WO-001881,P01,L01,MCH-004,PRD-001,2025-11-29,22.47,0.85,1.4,G3_junior,8.2,89.9,45.866,2.804,0.694,0.0516,0.072,1,MISSING_PART,train
RUN-003762,WO-001881,P01,L01,MCH-003,PRD-001,2025-11-29,24.34,1.0251,2.0,G3_junior,8.2,89.9,51.65,3.27,0.964,0.0565,0.08,1,CONTAMINATION,train
RUN-003763,WO-001882,P01,L02,MCH-007,PRD-022,2025-11-29,24.53,0.9,2.8,G3_junior,4.3,85.8,51.753,3.155,0.722,0.0558,0.03,0,MISSING_PART,train
RUN-003764,WO-001882,P01,L02,MCH-011,PRD-022,2025-11-29,26.32,0.9859,0.2,G3_junior,4.3,85.8,48.965,2.976,0.999,0,0.03,0,SURFACE_DENT,train
RUN-003765,WO-001883,P01,L02,MCH-008,PRD-022,2025-11-29,22.55,1.0949,1.0,G3_junior,4.3,85.8,45.359,3.102,0.654,0.0641,0.04,0,SCRATCH,train
RUN-003766,WO-001883,P01,L02,MCH-007,PRD-022,2025-11-29,16.89,0.9256,18,G1_senior,4.3,85.8,51.753,3.155,0.72,0.0257,0.01,0,DIMENSION,train
RUN-003785,WO-001893,P01,L01,MCH-006,PRD-023,2025-11-30,26.42,1.0526,2.8,G3_junior,5.0,85.8,50.15,2.903,0.835,0.0435,0.0375,0,SOLDER_VOID,train
RUN-003786,WO-001893,P01,L01,MCH-003,PRD-023,2025-11-30,25.2,0.9466,0.4,G3_junior,5.0,85.8,48.26,3.5,0.729,0.053,0.05,0,SCRATCH,train
RUN-003787,WO-001894,P01,L01,MCH-006,PRD-023,2025-11-30,26.27,1.0247,1.2,G3_junior,5.0,85.8,50.15,2.903,0.62,0.0435,0.05,0,SOLDER_VOID,train
RUN-003788,WO-001894,P01,L01,MCH-004,PRD-023,2025-11-30,23.05,1.1044,1.2,G3_junior,5.0,85.8,51.859,3.257,0.918,0.016,0.05,0,CONTAMINATION,train
RUN-003789,WO-001895,P01,L01,MCH-006,PRD-023,2025-11-30,20.02,0.9629,2.8,G3_junior,5.0,85.8,50.15,2.903,0.844,0.064,0.055,1,DIMENSION,train
RUN-003790,WO-001895,P01,L01,MCH-001,PRD-023,2025-11-30,23.46,0.8708,8.2,G1_senior,5.0,85.8,47.779,3.497,0.679,0.0508,0.024,0,SOLDER_VOID,train
RUN-003805,WO-001903,P01,L01,MCH-002,PRD-077,2025-12-01,20.01,1.0609,0.7,G3_junior,1.7,96.1,50.892,3.363,0.897,0.0534,0.025,0,CONTAMINATION,train
RUN-003806,WO-001903,P01,L01,MCH-006,PRD-077,2025-12-01,15.05,0.8945,1.0,G3_junior,1.7,96.1,51.845,3.507,0.747,0,0.0,0,NONE,train
RUN-003807,WO-001904,P01,L01,MCH-001,PRD-034,2025-12-01,10.39,0.8673,0.2,G3_junior,2.6,96.1,54.138,3.348,1.091,0.0453,0.02,0,CONTAMINATION,train
RUN-003808,WO-001904,P01,L01,MCH-004,PRD-034,2025-12-01,14.99,1.0573,2.8,G3_junior,2.6,96.1,53.84,2.751,0.925,0.0075,0.0,0,NONE,train
RUN-003809,WO-001905,P01,L01,MCH-006,PRD-077,2025-12-01,12.95,0.9841,0.4,G3_junior,1.7,96.1,51.845,3.507,0.728,0.0195,0.0,0,NONE,train
