date,product_id,product_family,actual_order_quantity,promotion_flag,holiday_flag,season_index,price_index
2025-10-09,PRD-066,metal_housing,0,0,0,1.167,0.9347
2025-10-09,PRD-073,connector,0,0,0,1.167,0.9734
2025-10-09,PRD-012,connector,7496,0,0,1.167,0.9592
2025-10-09,PRD-007,control_board,6980,0,0,1.167,0.9465
2025-10-09,PRD-026,power_unit,0,0,0,1.167,1.0038
2025-10-09,PRD-038,connector,0,0,0,1.167,0.989
2025-10-09,PRD-039,industrial_switch,1867,0,0,1.167,0.9882
2025-10-09,PRD-046,control_board,0,0,0,1.167,1.033
2025-10-09,PRD-022,industrial_switch,0,0,0,1.167,1.0315
2025-10-09,PRD-018,sensor_module,1633,0,0,1.167,1.015
2025-10-09,PRD-027,power_unit,6420,0,0,1.167,1.0331
2025-10-09,PRD-003,power_unit,4552,0,0,1.167,1.0615
2025-10-09,PRD-076,metal_housing,0,0,0,1.167,0.9683
2025-10-09,PRD-015,industrial_switch,0,0,0,1.167,0.9777
2025-10-09,PRD-077,control_board,0,0,0,1.167,1.0582
2025-10-09,PRD-067,sensor_module,0,0,0,1.167,0.969
2025-10-09,PRD-055,power_unit,0,0,0,1.167,1.0251
2025-10-09,PRD-043,industrial_switch,0,0,0,1.167,0.9512
2025-10-10,PRD-011,industrial_switch,0,0,0,1.1681,1.0187
2025-10-10,PRD-061,industrial_switch,0,0,0,1.1681,1.0518
2025-10-10,PRD-068,connector,0,0,0,1.1681,0.9714
2025-10-10,PRD-062,sensor_module,0,0,0,1.1681,1.0589
2025-10-10,PRD-013,industrial_switch,0,0,0,1.1681,0.9574
2025-10-10,PRD-010,power_unit,0,0,0,1.1681,1.0159
2025-10-10,PRD-033,control_board,0,0,0,1.1681,0.9665
2025-10-10,PRD-075,industrial_switch,0,0,0,1.1681,1.0309
2025-10-10,PRD-023,power_unit,0,0,0,1.1681,0.9959
2025-10-10,PRD-015,industrial_switch,6690,0,0,1.1681,0.9855
2025-10-10,PRD-077,control_board,0,0,0,1.1681,0.9764
2025-10-10,PRD-041,control_board,6733,0,0,1.1681,1.0006
2025-10-10,PRD-019,control_board,0,0,0,1.1681,0.9626
2025-10-10,PRD-056,industrial_switch,0,0,0,1.1681,1.0224
2025-10-10,PRD-014,industrial_switch,0,0,0,1.1681,1.0175
2025-10-10,PRD-026,power_unit,2329,0,0,1.1681,0.9962
2025-10-10,PRD-008,power_unit,0,0,0,1.1681,0.9602
2025-10-10,PRD-038,connector,0,0,0,1.1681,0.9574
2025-10-10,PRD-043,industrial_switch,0,1,0,1.1681,1.0451
2025-10-10,PRD-049,power_unit,4542,0,0,1.1681,0.9359
2025-10-11,PRD-072,metal_housing,0,0,0,1.1692,1.0612
2025-10-11,PRD-063,industrial_switch,0,0,0,1.1692,0.993
2025-10-11,PRD-077,control_board,0,0,0,1.1692,0.9519
2025-10-11,PRD-014,industrial_switch,0,0,0,1.1692,1.0226
2025-10-11,PRD-070,industrial_switch,0,0,0,1.1692,1.0699
2025-10-11,PRD-062,sensor_module,0,0,0,1.1692,1.0493
2025-10-11,PRD-068,connector,0,0,0,1.1692,0.9994
2025-10-11,PRD-002,sensor_module,0,0,0,1.1692,0.9458
2025-10-11,PRD-012,connector,0,0,0,1.1692,0.9399
2025-10-11,PRD-029,connector,4152,1,0,1.1692,0.968
2025-10-11,PRD-024,connector,0,0,0,1.1692,1.0198
2025-10-11,PRD-009,power_unit,0,0,0,1.1692,0.97
2025-10-11,PRD-043,industrial_switch,0,0,0,1.1692,1.0386
2025-10-11,PRD-023,power_unit,0,0,0,1.1692,1.0357
2025-10-11,PRD-079,connector,0,0,0,1.1692,0.9863
2025-10-11,PRD-037,control_board,0,0,0,1.1692,0.9493
2025-10-11,PRD-003,power_unit,0,0,0,1.1692,0.9506
2025-10-11,PRD-044,sensor_module,11675,0,0,1.1692,0.9907
2025-10-11,PRD-032,connector,0,0,0,1.1692,1.0589
2025-10-11,PRD-059,control_board,0,0,0,1.1692,1.0467
2025-10-12,PRD-036,connector,5685,0,0,1.1702,0.9743
2025-10-12,PRD-035,sensor_module,0,0,0,1.1702,1.0125
2025-10-12,PRD-064,power_unit,0,0,0,1.1702,1.0105
2025-10-12,PRD-006,sensor_module,0,0,0,1.1702,1.0142
2025-10-12,PRD-069,sensor_module,4131,0,0,1.1702,0.9639
2025-10-12,PRD-078,connector,0,0,0,1.1702,1.0149
2025-10-12,PRD-059,control_board,0,0,0,1.1702,0.9638
2025-10-12,PRD-031,connector,0,0,0,1.1702,1.026
2025-10-12,PRD-005,industrial_switch,0,0,0,1.1702,0.9863
2025-10-12,PRD-018,sensor_module,0,0,0,1.1702,1.0307
2025-10-12,PRD-051,control_board,0,0,0,1.1702,1.008
2025-10-12,PRD-040,control_board,0,0,0,1.1702,0.9691
2025-10-12,PRD-073,connector,0,0,0,1.1702,0.976
2025-10-12,PRD-056,industrial_switch,0,0,0,1.1702,1.0131
2025-10-12,PRD-025,power_unit,0,0,0,1.1702,0.9665
2025-10-12,PRD-004,control_board,3012,0,0,1.1702,0.9386
2025-10-12,PRD-033,control_board,0,0,0,1.1702,0.9444
2025-10-12,PRD-030,sensor_module,2097,0,0,1.1702,0.9448
2025-10-12,PRD-011,industrial_switch,0,0,0,1.1702,1.0102
2025-10-12,PRD-041,control_board,0,0,0,1.1702,1.0638
2025-10-13,PRD-074,sensor_module,0,0,0,1.1712,0.9953
2025-10-13,PRD-037,control_board,0,0,0,1.1712,1.0333
2025-10-13,PRD-069,sensor_module,8769,0,0,1.1712,1.0389
2025-10-13,PRD-024,connector,0,0,0,1.1712,1.0646
2025-10-13,PRD-059,control_board,0,0,0,1.1712,0.9375
2025-10-13,PRD-004,control_board,0,0,0,1.1712,1.0572
2025-10-13,PRD-033,control_board,0,0,0,1.1712,1.0026
2025-10-13,PRD-028,industrial_switch,0,0,0,1.1712,0.9308
2025-10-13,PRD-005,industrial_switch,0,0,0,1.1712,0.9915
2025-10-13,PRD-079,connector,0,0,0,1.1712,0.9638
2025-10-13,PRD-034,power_unit,3792,0,0,1.1712,0.9677
2025-10-13,PRD-032,connector,0,0,0,1.1712,0.9677
2025-10-13,PRD-070,industrial_switch,0,1,0,1.1712,0.9812
2025-10-13,PRD-057,sensor_module,0,0,0,1.1712,1.0584
2025-10-13,PRD-009,power_unit,0,0,0,1.1712,0.9337
2025-10-13,PRD-080,metal_housing,0,0,0,1.1712,0.957
2025-10-13,PRD-017,metal_housing,0,0,0,1.1712,0.9926
2025-10-13,PRD-073,connector,3782,0,0,1.1712,0.9775
2025-10-13,PRD-006,sensor_module,0,0,0,1.1712,1.06
2025-10-13,PRD-020,control_board,4513,0,0,1.1712,1.026
2025-10-14,PRD-028,industrial_switch,0,0,0,1.1721,0.949
2025-10-14,PRD-013,industrial_switch,0,0,0,1.1721,1.0463
2025-10-14,PRD-042,connector,0,0,0,1.1721,1.0299
2025-10-14,PRD-062,sensor_module,0,0,0,1.1721,0.9479
2025-10-14,PRD-073,connector,0,0,0,1.1721,1.0237
2025-10-14,PRD-066,metal_housing,0,0,0,1.1721,0.9541
2025-10-14,PRD-030,sensor_module,0,0,0,1.1721,0.9994
2025-10-14,PRD-021,power_unit,0,0,0,1.1721,0.9537
2025-10-14,PRD-063,industrial_switch,0,0,0,1.1721,1.0198
2025-10-14,PRD-043,industrial_switch,0,0,0,1.1721,0.9572
2025-10-14,PRD-040,control_board,0,0,0,1.1721,1.0517
2025-10-14,PRD-078,connector,2503,0,0,1.1721,1.0505
2025-10-14,PRD-045,control_board,0,0,0,1.1721,0.9599
2025-10-14,PRD-059,control_board,0,0,0,1.1721,0.9436
2025-10-14,PRD-017,metal_housing,0,0,0,1.1721,1.0508
2025-10-14,PRD-072,metal_housing,0,0,0,1.1721,1.0402
2025-10-14,PRD-024,connector,0,0,0,1.1721,0.9475
2025-10-14,PRD-007,control_board,0,0,0,1.1721,0.961
2025-10-14,PRD-005,industrial_switch,0,0,0,1.1721,1.0511
2025-10-14,PRD-067,sensor_module,1301,0,0,1.1721,0.9335
2025-10-15,PRD-016,connector,0,0,0,1.173,1.0252
2025-10-15,PRD-062,sensor_module,0,0,0,1.173,1.0042
2025-10-15,PRD-015,industrial_switch,0,0,0,1.173,0.9407
2025-10-15,PRD-023,power_unit,0,0,0,1.173,1.049
2025-10-15,PRD-049,power_unit,0,0,0,1.173,0.9943
2025-10-15,PRD-066,metal_housing,0,0,0,1.173,0.9512
2025-10-15,PRD-002,sensor_module,0,0,0,1.173,0.9684
2025-10-15,PRD-038,connector,0,0,0,1.173,0.9938
2025-10-15,PRD-017,metal_housing,0,0,0,1.173,1.0133
2025-10-15,PRD-067,sensor_module,1855,0,0,1.173,0.954
2025-10-15,PRD-057,sensor_module,0,0,0,1.173,1.0277
2025-10-15,PRD-040,control_board,0,0,0,1.173,0.951
2025-10-15,PRD-030,sensor_module,0,1,0,1.173,1.0092
2025-10-15,PRD-058,sensor_module,3088,0,0,1.173,0.9851
2025-10-15,PRD-005,industrial_switch,0,0,0,1.173,0.9659
2025-10-15,PRD-009,power_unit,5376,0,0,1.173,0.9722
2025-10-15,PRD-053,industrial_switch,0,0,0,1.173,0.9363
2025-10-15,PRD-055,power_unit,0,0,0,1.173,1.056
2025-10-15,PRD-063,industrial_switch,2670,0,0,1.173,0.9668
2025-10-15,PRD-018,sensor_module,0,0,0,1.173,0.9648
2025-10-16,PRD-001,sensor_module,0,0,0,1.1738,1.0611
2025-10-16,PRD-035,sensor_module,0,0,0,1.1738,0.9313
2025-10-16,PRD-004,control_board,8152,0,0,1.1738,0.945
2025-10-16,PRD-079,connector,0,0,0,1.1738,1.0278
2025-10-16,PRD-043,industrial_switch,0,0,0,1.1738,0.9464
2025-10-16,PRD-011,industrial_switch,0,0,0,1.1738,0.9849
2025-10-16,PRD-060,connector,0,0,0,1.1738,0.9482
2025-10-16,PRD-022,industrial_switch,0,0,0,1.1738,1.0696
2025-10-16,PRD-071,connector,0,0,0,1.1738,1.0619
2025-10-16,PRD-003,power_unit,0,0,0,1.1738,1.0278
2025-10-16,PRD-055,power_unit,0,0,0,1.1738,0.9539
2025-10-16,PRD-017,metal_housing,0,0,0,1.1738,1.0203
2025-10-16,PRD-028,industrial_switch,6270,1,0,1.1738,1.0588
2025-10-16,PRD-045,control_board,0,1,0,1.1738,1.0468
2025-10-16,PRD-080,metal_housing,0,0,0,1.1738,0.9968
2025-10-16,PRD-078,connector,0,0,0,1.1738,0.9879
2025-10-16,PRD-059,control_board,0,0,0,1.1738,1.0614
2025-10-16,PRD-041,control_board,0,0,0,1.1738,0.9755
2025-10-16,PRD-047,metal_housing,0,0,0,1.1738,1.0528
2025-10-16,PRD-048,power_unit,0,0,0,1.1738,0.9374
2025-10-17,PRD-041,control_board,0,0,0,1.1746,0.94
2025-10-17,PRD-062,sensor_module,0,0,0,1.1746,0.9954
2025-10-17,PRD-006,sensor_module,0,0,0,1.1746,1.0002
2025-10-17,PRD-049,power_unit,0,0,0,1.1746,0.9561
2025-10-17,PRD-023,power_unit,0,0,0,1.1746,0.9752
2025-10-17,PRD-068,connector,0,0,0,1.1746,0.9711
2025-10-17,PRD-052,metal_housing,8518,0,0,1.1746,0.9593
2025-10-17,PRD-027,power_unit,0,0,0,1.1746,0.9374
2025-10-17,PRD-078,connector,0,0,0,1.1746,1.0013
2025-10-17,PRD-001,sensor_module,0,0,0,1.1746,1.0475
2025-10-17,PRD-013,industrial_switch,0,0,0,1.1746,0.9949
2025-10-17,PRD-018,sensor_module,0,0,0,1.1746,0.9885
2025-10-17,PRD-004,control_board,0,0,0,1.1746,0.9828
2025-10-17,PRD-002,sensor_module,0,0,0,1.1746,0.9661
2025-10-17,PRD-008,power_unit,0,0,0,1.1746,0.9418
2025-10-17,PRD-007,control_board,0,0,0,1.1746,0.9818
2025-10-17,PRD-029,connector,0,0,0,1.1746,1.0096
2025-10-17,PRD-059,control_board,1503,0,0,1.1746,0.9393
2025-10-17,PRD-080,metal_housing,0,1,0,1.1746,0.9949
2025-10-17,PRD-060,connector,1568,0,0,1.1746,0.978
2025-10-18,PRD-038,connector,0,0,0,1.1753,1.0594
2025-10-18,PRD-013,industrial_switch,3706,0,0,1.1753,1.0506
2025-10-18,PRD-072,metal_housing,2552,0,0,1.1753,0.9441
2025-10-18,PRD-057,sensor_module,0,0,0,1.1753,1.0516
2025-10-18,PRD-074,sensor_module,0,0,0,1.1753,1.0438
2025-10-18,PRD-056,industrial_switch,0,0,0,1.1753,1.0651
2025-10-18,PRD-049,power_unit,0,0,0,1.1753,0.9388
2025-10-18,PRD-060,connector,0,0,0,1.1753,0.9839
2025-10-18,PRD-053,industrial_switch,0,0,0,1.1753,1.0128
2025-10-18,PRD-032,connector,0,0,0,1.1753,0.9661
2025-10-18,PRD-044,sensor_module,0,0,0,1.1753,0.9597
2025-10-18,PRD-021,power_unit,0,0,0,1.1753,0.9572
2025-10-18,PRD-054,power_unit,3822,0,0,1.1753,1.0659
2025-10-18,PRD-068,connector,787,0,0,1.1753,0.968
2025-10-18,PRD-014,industrial_switch,5136,0,0,1.1753,1.0223
2025-10-18,PRD-001,sensor_module,0,0,0,1.1753,0.9362
2025-10-18,PRD-010,power_unit,0,0,0,1.1753,1.0537
2025-10-18,PRD-063,industrial_switch,0,0,0,1.1753,0.9855
2025-10-18,PRD-020,control_board,0,0,0,1.1753,0.9828
2025-10-18,PRD-070,industrial_switch,0,0,0,1.1753,0.932
2025-10-19,PRD-037,control_board,1345,0,0,1.176,0.9564
2025-10-19,PRD-060,connector,0,0,0,1.176,1.0613
2025-10-19,PRD-026,power_unit,0,0,0,1.176,0.9358
2025-10-19,PRD-061,industrial_switch,0,0,0,1.176,1.0338
2025-10-19,PRD-046,control_board,4931,1,0,1.176,1.0186
2025-10-19,PRD-049,power_unit,15478,0,0,1.176,1.0432
2025-10-19,PRD-030,sensor_module,0,0,0,1.176,0.9934
2025-10-19,PRD-012,connector,0,0,0,1.176,0.9505
2025-10-19,PRD-054,power_unit,0,0,0,1.176,0.9535
2025-10-19,PRD-041,control_board,6751,1,0,1.176,0.9326
2025-10-19,PRD-042,connector,0,0,0,1.176,1.0137
2025-10-19,PRD-021,power_unit,0,0,0,1.176,1.0403
2025-10-19,PRD-039,industrial_switch,0,0,0,1.176,0.9769
2025-10-19,PRD-076,metal_housing,0,0,0,1.176,0.9917
2025-10-19,PRD-066,metal_housing,4913,0,0,1.176,0.9803
2025-10-19,PRD-011,industrial_switch,0,0,0,1.176,1.0641
2025-10-19,PRD-053,industrial_switch,0,0,0,1.176,0.934
2025-10-19,PRD-056,industrial_switch,0,0,0,1.176,1.0517
2025-10-19,PRD-079,connector,0,0,0,1.176,0.9567
2025-10-19,PRD-014,industrial_switch,0,0,0,1.176,0.945
2025-10-20,PRD-014,industrial_switch,0,0,0,1.1766,1.0366
2025-10-20,PRD-002,sensor_module,2031,0,0,1.1766,1.0412
2025-10-20,PRD-020,control_board,0,0,0,1.1766,1.0379
2025-10-20,PRD-031,connector,0,0,0,1.1766,1.0407
2025-10-20,PRD-034,power_unit,0,0,0,1.1766,1.0377
2025-10-20,PRD-028,industrial_switch,17661,0,0,1.1766,1.0364
2025-10-20,PRD-047,metal_housing,10433,0,0,1.1766,1.0365
2025-10-20,PRD-075,industrial_switch,0,0,0,1.1766,1.0057
2025-10-20,PRD-015,industrial_switch,3482,0,0,1.1766,0.9345
2025-10-20,PRD-057,sensor_module,2487,0,0,1.1766,1.0286
2025-10-20,PRD-072,metal_housing,0,0,0,1.1766,1.0299
2025-10-20,PRD-007,control_board,0,0,0,1.1766,1.0422
2025-10-20,PRD-063,industrial_switch,0,0,0,1.1766,0.9333
2025-10-20,PRD-055,power_unit,0,0,0,1.1766,0.9655
2025-10-20,PRD-035,sensor_module,0,0,0,1.1766,0.9583
2025-10-20,PRD-009,power_unit,0,0,0,1.1766,0.9406
2025-10-20,PRD-016,connector,0,0,0,1.1766,1.0104
2025-10-20,PRD-042,connector,0,0,0,1.1766,0.9526
2025-10-20,PRD-037,control_board,0,0,0,1.1766,0.9841
2025-10-20,PRD-049,power_unit,0,0,0,1.1766,1.034
2025-10-21,PRD-051,control_board,0,0,0,1.1772,1.0266
2025-10-21,PRD-072,metal_housing,0,0,0,1.1772,0.9981
2025-10-21,PRD-066,metal_housing,0,0,0,1.1772,1.0281
2025-10-21,PRD-044,sensor_module,0,0,0,1.1772,0.9734
2025-10-21,PRD-079,connector,0,0,0,1.1772,0.9579
2025-10-21,PRD-026,power_unit,0,0,0,1.1772,0.9698
2025-10-21,PRD-053,industrial_switch,0,0,0,1.1772,1.0299
2025-10-21,PRD-007,control_board,0,0,0,1.1772,0.9895
2025-10-21,PRD-006,sensor_module,0,0,0,1.1772,0.948
2025-10-21,PRD-070,industrial_switch,0,0,0,1.1772,1.0618
2025-10-21,PRD-013,industrial_switch,0,0,0,1.1772,0.9304
2025-10-21,PRD-011,industrial_switch,0,0,0,1.1772,0.939
2025-10-21,PRD-008,power_unit,0,0,0,1.1772,0.9882
2025-10-21,PRD-075,industrial_switch,0,0,0,1.1772,0.9668
2025-10-21,PRD-056,industrial_switch,0,0,0,1.1772,1.0493
2025-10-21,PRD-032,connector,0,0,0,1.1772,1.0037
2025-10-21,PRD-047,metal_housing,0,0,0,1.1772,0.9577
2025-10-21,PRD-035,sensor_module,3730,0,0,1.1772,1.0131
2025-10-21,PRD-010,power_unit,0,0,0,1.1772,1.0119
2025-10-21,PRD-022,industrial_switch,0,0,0,1.1772,0.952
2025-10-22,PRD-021,power_unit,3148,0,0,1.1777,1.0394
2025-10-22,PRD-061,industrial_switch,0,0,0,1.1777,0.9792
2025-10-22,PRD-029,connector,3829,0,0,1.1777,0.9731
2025-10-22,PRD-030,sensor_module,2348,0,0,1.1777,0.9678
2025-10-22,PRD-066,metal_housing,0,0,0,1.1777,0.9569
2025-10-22,PRD-042,connector,0,0,0,1.1777,0.9676
2025-10-22,PRD-078,connector,0,0,0,1.1777,1.0408
2025-10-22,PRD-052,metal_housing,0,0,0,1.1777,1.0291
2025-10-22,PRD-044,sensor_module,6493,0,0,1.1777,1.0172
2025-10-22,PRD-043,industrial_switch,0,0,0,1.1777,1.0205
2025-10-22,PRD-012,connector,1735,0,0,1.1777,0.9372
2025-10-22,PRD-002,sensor_module,1285,0,0,1.1777,0.9626
2025-10-22,PRD-054,power_unit,0,0,0,1.1777,0.9411
2025-10-22,PRD-028,industrial_switch,0,0,0,1.1777,1.0444
2025-10-22,PRD-026,power_unit,1345,0,0,1.1777,0.9758
2025-10-22,PRD-033,control_board,0,0,0,1.1777,1.0452
2025-10-22,PRD-007,control_board,0,0,0,1.1777,0.9445
2025-10-22,PRD-040,control_board,0,0,0,1.1777,0.944
2025-10-22,PRD-011,industrial_switch,0,0,0,1.1777,1.0588
2025-10-22,PRD-006,sensor_module,0,0,0,1.1777,0.981
2025-10-23,PRD-010,power_unit,0,0,0,1.1782,1.0558
2025-10-23,PRD-022,industrial_switch,0,0,0,1.1782,1.0415
2025-10-23,PRD-048,power_unit,0,0,0,1.1782,0.9381
2025-10-23,PRD-013,industrial_switch,0,0,0,1.1782,0.9449
2025-10-23,PRD-004,control_board,5502,0,0,1.1782,0.9893
2025-10-23,PRD-070,industrial_switch,5283,0,0,1.1782,0.9978
2025-10-23,PRD-019,control_board,0,0,0,1.1782,1.0046
2025-10-23,PRD-006,sensor_module,0,0,0,1.1782,0.9511
2025-10-23,PRD-028,industrial_switch,5046,0,0,1.1782,0.9521
2025-10-23,PRD-015,industrial_switch,0,0,0,1.1782,0.9446
2025-10-23,PRD-062,sensor_module,0,0,0,1.1782,1.0314
2025-10-23,PRD-018,sensor_module,0,0,0,1.1782,1.024
2025-10-23,PRD-012,connector,0,1,0,1.1782,0.9318
2025-10-23,PRD-005,industrial_switch,5421,0,0,1.1782,0.9964
2025-10-23,PRD-054,power_unit,0,0,0,1.1782,0.9985
2025-10-23,PRD-002,sensor_module,0,0,0,1.1782,1.0146
2025-10-23,PRD-079,connector,0,0,0,1.1782,1.0438
2025-10-23,PRD-037,control_board,0,0,0,1.1782,0.9467
2025-10-23,PRD-003,power_unit,0,0,0,1.1782,0.9423
2025-10-23,PRD-063,industrial_switch,7005,0,0,1.1782,1.0206
2025-10-24,PRD-010,power_unit,4371,0,0,1.1786,0.9441
2025-10-24,PRD-077,control_board,0,0,0,1.1786,0.9746
2025-10-24,PRD-019,control_board,0,0,0,1.1786,1.0154
2025-10-24,PRD-061,industrial_switch,0,0,0,1.1786,0.9888
2025-10-24,PRD-055,power_unit,0,0,0,1.1786,1.0193
2025-10-24,PRD-012,connector,0,0,0,1.1786,0.9726
2025-10-24,PRD-011,industrial_switch,0,1,0,1.1786,1.0228
2025-10-24,PRD-063,industrial_switch,0,0,0,1.1786,1.0254
2025-10-24,PRD-002,sensor_module,0,0,0,1.1786,1.0367
2025-10-24,PRD-017,metal_housing,16103,0,0,1.1786,1.0329
2025-10-24,PRD-022,industrial_switch,0,0,0,1.1786,0.9818
2025-10-24,PRD-039,industrial_switch,0,0,0,1.1786,1.0297
2025-10-24,PRD-079,connector,0,0,0,1.1786,1.0414
2025-10-24,PRD-006,sensor_module,0,0,0,1.1786,0.9661
2025-10-24,PRD-076,metal_housing,0,0,0,1.1786,1.0224
2025-10-24,PRD-049,power_unit,0,0,0,1.1786,0.9621
2025-10-24,PRD-060,connector,0,0,0,1.1786,0.9846
2025-10-24,PRD-023,power_unit,0,0,0,1.1786,0.9455
2025-10-24,PRD-041,control_board,0,0,0,1.1786,1.0289
2025-10-24,PRD-016,connector,0,0,0,1.1786,0.9671
2025-10-25,PRD-056,industrial_switch,0,0,0,1.179,0.98
2025-10-25,PRD-004,control_board,5561,0,0,1.179,0.9687
2025-10-25,PRD-050,control_board,0,0,0,1.179,0.9798
2025-10-25,PRD-064,power_unit,0,0,0,1.179,0.9448
2025-10-25,PRD-052,metal_housing,0,0,0,1.179,0.9381
2025-10-25,PRD-011,industrial_switch,0,0,0,1.179,0.9367
2025-10-25,PRD-060,connector,0,0,0,1.179,0.9532
2025-10-25,PRD-022,industrial_switch,0,0,0,1.179,1.0148
2025-10-25,PRD-024,connector,0,0,0,1.179,1.0051
2025-10-25,PRD-054,power_unit,0,0,0,1.179,0.9418
2025-10-25,PRD-040,control_board,7259,0,0,1.179,1.0315
2025-10-25,PRD-031,connector,0,0,0,1.179,0.9891
2025-10-25,PRD-061,industrial_switch,0,0,0,1.179,0.9542
2025-10-25,PRD-076,metal_housing,0,0,0,1.179,1.0317
2025-10-25,PRD-026,power_unit,0,0,0,1.179,1.0638
2025-10-25,PRD-020,control_board,0,0,0,1.179,1.0301
2025-10-25,PRD-071,connector,0,0,0,1.179,1.0492
2025-10-25,PRD-002,sensor_module,0,0,0,1.179,0.9747
2025-10-25,PRD-042,connector,0,0,0,1.179,0.9507
2025-10-25,PRD-051,control_board,0,0,0,1.179,1.0343
2025-10-26,PRD-043,industrial_switch,0,0,0,1.1793,1.0597
2025-10-26,PRD-049,power_unit,0,0,0,1.1793,1.0026
2025-10-26,PRD-010,power_unit,0,0,0,1.1793,0.9993
2025-10-26,PRD-031,connector,0,0,0,1.1793,0.9715
2025-10-26,PRD-074,sensor_module,3150,0,0,1.1793,1.0138
2025-10-26,PRD-002,sensor_module,0,0,0,1.1793,0.9817
2025-10-26,PRD-080,metal_housing,0,0,0,1.1793,1.0398
2025-10-26,PRD-006,sensor_module,0,0,0,1.1793,0.9351
2025-10-26,PRD-047,metal_housing,6095,0,0,1.1793,1.0597
2025-10-26,PRD-070,industrial_switch,0,1,0,1.1793,0.9642
2025-10-26,PRD-036,connector,0,1,0,1.1793,1.0293
2025-10-26,PRD-004,control_board,0,0,0,1.1793,0.9915
2025-10-26,PRD-054,power_unit,0,0,0,1.1793,1.0555
2025-10-26,PRD-066,metal_housing,1542,0,0,1.1793,1.0581
2025-10-26,PRD-052,metal_housing,0,0,0,1.1793,1.0195
2025-10-26,PRD-019,control_board,0,0,0,1.1793,1.0109
2025-10-26,PRD-037,control_board,0,0,0,1.1793,0.98
2025-10-26,PRD-013,industrial_switch,0,0,0,1.1793,0.9611
2025-10-26,PRD-001,sensor_module,6392,0,0,1.1793,1.0395
2025-10-26,PRD-064,power_unit,0,1,0,1.1793,1.0602
2025-10-27,PRD-036,connector,0,0,0,1.1795,0.9382
2025-10-27,PRD-059,control_board,0,0,0,1.1795,0.9574
2025-10-27,PRD-021,power_unit,0,0,0,1.1795,0.9922
2025-10-27,PRD-053,industrial_switch,0,0,0,1.1795,0.9399
2025-10-27,PRD-011,industrial_switch,0,0,0,1.1795,0.9735
2025-10-27,PRD-051,control_board,0,0,0,1.1795,1.0527
2025-10-27,PRD-001,sensor_module,0,0,0,1.1795,0.9409
2025-10-27,PRD-066,metal_housing,0,0,0,1.1795,1.0622
2025-10-27,PRD-077,control_board,0,0,0,1.1795,1.004
2025-10-27,PRD-080,metal_housing,0,0,0,1.1795,0.96
2025-10-27,PRD-079,connector,0,0,0,1.1795,0.9319
2025-10-27,PRD-065,connector,4054,0,0,1.1795,1.0425
2025-10-27,PRD-072,metal_housing,0,0,0,1.1795,0.9794
2025-10-27,PRD-003,power_unit,7238,0,0,1.1795,1.0125
2025-10-27,PRD-033,control_board,0,0,0,1.1795,1.0496
2025-10-27,PRD-023,power_unit,0,0,0,1.1795,1.0231
2025-10-27,PRD-038,connector,0,0,0,1.1795,0.9676
2025-10-27,PRD-050,control_board,0,0,0,1.1795,1.0328
2025-10-27,PRD-013,industrial_switch,0,0,0,1.1795,1.0679
2025-10-27,PRD-047,metal_housing,0,0,0,1.1795,0.9498
2025-10-28,PRD-007,control_board,0,0,0,1.1797,1.0405
2025-10-28,PRD-068,connector,0,0,0,1.1797,1.0035
2025-10-28,PRD-057,sensor_module,2918,0,0,1.1797,1.0071
2025-10-28,PRD-049,power_unit,0,0,0,1.1797,0.9907
2025-10-28,PRD-051,control_board,4710,0,0,1.1797,1.0445
2025-10-28,PRD-063,industrial_switch,0,0,0,1.1797,0.9397
2025-10-28,PRD-079,connector,0,0,0,1.1797,0.9627
2025-10-28,PRD-080,metal_housing,2877,0,0,1.1797,0.996
2025-10-28,PRD-021,power_unit,0,0,0,1.1797,1.0182
2025-10-28,PRD-025,power_unit,3133,0,0,1.1797,1.0342
2025-10-28,PRD-072,metal_housing,0,0,0,1.1797,0.9715
2025-10-28,PRD-012,connector,0,0,0,1.1797,1.0215
2025-10-28,PRD-045,control_board,2162,0,0,1.1797,0.9672
2025-10-28,PRD-033,control_board,0,0,0,1.1797,0.954
2025-10-28,PRD-001,sensor_module,0,0,0,1.1797,1.0521
2025-10-28,PRD-005,industrial_switch,11587,0,0,1.1797,0.9671
2025-10-28,PRD-073,connector,0,0,0,1.1797,1.0477
2025-10-28,PRD-027,power_unit,0,0,0,1.1797,1.0243
2025-10-28,PRD-056,industrial_switch,0,0,0,1.1797,1.0629
2025-10-28,PRD-071,connector,0,0,0,1.1797,0.9971
2025-10-29,PRD-040,control_board,0,0,0,1.1799,1.0166
2025-10-29,PRD-071,connector,0,0,0,1.1799,1.0033
2025-10-29,PRD-070,industrial_switch,0,0,0,1.1799,1.0259
2025-10-29,PRD-016,connector,2365,0,0,1.1799,1.0311
2025-10-29,PRD-036,connector,0,0,0,1.1799,0.9953
2025-10-29,PRD-032,connector,0,0,0,1.1799,0.9961
2025-10-29,PRD-015,industrial_switch,0,0,0,1.1799,1.0109
2025-10-29,PRD-033,control_board,0,0,0,1.1799,0.9515
2025-10-29,PRD-042,connector,0,0,0,1.1799,1.0348
2025-10-29,PRD-025,power_unit,0,0,0,1.1799,0.9729
2025-10-29,PRD-064,power_unit,0,0,0,1.1799,0.9963
2025-10-29,PRD-019,control_board,0,0,0,1.1799,0.9602
