run_id,work_order_id,plant_id,line_id,machine_id,product_id,feature_date,setup_minutes,speed_ratio,operator_experience_years,operator_fairness_group,product_complexity_score,supplier_quality_score,avg_temperature_24h,max_vibration_24h,line_utilization_rate,previous_defect_rate_7d,defect_rate,high_defect_risk,dominant_defect_code,split
RUN-001157,WO-000579,P01,L01,MCH-003,PRD-068,2025-09-07,20.85,0.8816,1.0,G3_junior,2.3,71.0,63.476,7.682,0.822,0.0392,0.06,1,SCRATCH,train
RUN-001158,WO-000579,P01,L01,MCH-005,PRD-068,2025-09-07,25.31,1.1242,0,G0_unknown,2.3,71.0,43.445,2.503,0.822,0.0844,0.06,1,SCRATCH,train
RUN-001159,WO-000580,P01,L01,MCH-001,PRD-037,2025-09-07,21.93,1.1645,1.4,G3_junior,4.2,88.0,49.923,3.27,0.72,0.0269,0.035,0,DIMENSION,train
RUN-001160,WO-000580,P01,L01,MCH-006,PRD-037,2025-09-07,22.37,0.8686,1.4,G3_junior,4.2,88.0,46.87,3.124,0.945,0.0592,0.04,0,DIMENSION,train
RUN-001161,WO-000581,P01,L02,MCH-012,PRD-020,2025-09-07,26.34,1.2062,2.8,G3_junior,7.8,84.7,50.456,3.66,0.8,0.0872,0.075,1,DIMENSION,train
RUN-001162,WO-000581,P01,L02,MCH-009,PRD-020,2025-09-07,20.7,1.0896,2.0,G3_junior,7.8,84.7,48.507,2.948,0.88,0.0732,0.075,1,DIMENSION,train
RUN-001163,WO-000582,P01,L02,MCH-011,PRD-020,2025-09-07,16.17,0.999,1.0,G3_junior,7.8,84.7,48.958,2.932,0.784,0.0831,0.11,1,MISSING_PART,train
RUN-001164,WO-000582,P01,L02,MCH-012,PRD-020,2025-09-07,22.79,0.8988,2.3,G3_junior,7.8,84.7,50.456,3.66,0.866,0.1014,0.12,1,DIMENSION,train
RUN-001165,WO-000583,P02,L03,MCH-015,PRD-048,2025-09-07,25.73,0.8768,1.6,G3_junior,4.6,96.1,45.556,2.524,0.943,0.0047,0.025,0,DIMENSION,train
RUN-001166,WO-000583,P02,L03,MCH-018,PRD-048,2025-09-07,30.18,0.8608,0.2,G3_junior,4.6,96.1,47.283,3.461,0.906,0.0027,0.02,0,DIMENSION,train
RUN-001167,WO-000584,P02,L03,MCH-015,PRD-043,2025-09-07,21.67,1.1097,0.7,G3_junior,4.2,84.5,45.556,2.524,1.049,0.035,0.0375,0,SOLDER_VOID,train
RUN-001168,WO-000584,P02,L03,MCH-016,PRD-043,2025-09-07,18.31,1.1468,6.1,G2_mid,4.2,84.5,50.283,3.526,0.953,0,0.024,0,MISSING_PART,train
RUN-001169,WO-000585,P02,L04,MCH-020,PRD-036,2025-09-07,10.67,0.8315,0.4,G3_junior,4.1,87.0,45.579,3.42,0.829,0.098,0.055,1,MISSING_PART,train
RUN-001170,WO-000585,P02,L04,MCH-019,PRD-036,2025-09-07,12.72,1.1091,2.9,G3_junior,4.1,87.0,47.9,3.518,0.841,0,0.016,0,MISSING_PART,train
RUN-001171,WO-000586,P02,L04,MCH-024,PRD-036,2025-09-07,12.91,0.8394,8.2,G1_senior,4.1,87.0,43.968,2.921,0.993,0.029,0.025,0,SURFACE_DENT,train
RUN-001172,WO-000586,P02,L04,MCH-022,PRD-036,2025-09-07,17.83,1.1249,0.7,G3_junior,4.1,87.0,49.173,4.754,1.04,0.0023,0.025,0,SURFACE_DENT,train
RUN-001173,WO-000587,P03,L05,MCH-029,PRD-055,2025-09-07,23.51,0.9418,7.6,G2_mid,4.8,87.4,46.271,3.319,0.691,0.023,0.04,0,SOLDER_VOID,train
RUN-001174,WO-000587,P03,L05,MCH-028,PRD-055,2025-09-07,29.16,1.0178,7.6,G2_mid,4.8,87.4,51.006,3.53,0.697,0.023,0.03,0,CONTAMINATION,train
RUN-001175,WO-000588,P03,L05,MCH-025,PRD-055,2025-09-07,11.55,1.139,2.9,G3_junior,4.8,87.4,48.531,3.285,1.08,0.0037,0.01,0,DIMENSION,train
RUN-001176,WO-000588,P03,L05,MCH-030,PRD-055,2025-09-07,18.11,1.0618,2.9,G3_junior,4.8,87.4,47.142,2.934,0.986,0.0145,0.0375,0,NONE,train
RUN-001177,WO-000589,P03,L06,MCH-033,PRD-066,2025-09-07,33.78,1.0335,0.2,G3_junior,7.6,88.6,51.072,3.416,0.846,0.0715,0.08,1,SURFACE_DENT,train
RUN-001178,WO-000589,P03,L06,MCH-034,PRD-066,2025-09-07,33.93,0.9832,4.7,G2_mid,7.6,88.6,42.389,2.931,0.787,0.0241,0.048,0,NONE,train
RUN-001179,WO-000590,P03,L06,MCH-036,PRD-066,2025-09-07,36.14,1.1365,2.8,G3_junior,7.6,88.6,48.122,3.423,1.091,0.079,0.085,1,MISSING_PART,train
RUN-001180,WO-000590,P03,L06,MCH-034,PRD-066,2025-09-07,39.67,0.9785,11.2,G1_senior,7.6,88.6,42.389,2.931,0.981,0.0711,0.0375,0,SURFACE_DENT,train
RUN-001181,WO-000591,P03,L06,MCH-036,PRD-066,2025-09-07,26.25,0.9673,2.0,G3_junior,7.6,88.6,48.122,3.423,0.855,0.1164,0.055,1,SURFACE_DENT,train
RUN-001182,WO-000591,P03,L06,MCH-031,PRD-066,2025-09-07,29.18,1.1492,6.5,G2_mid,7.6,88.6,55.174,4.994,0.953,0.0453,0.075,1,CONTAMINATION,train
RUN-001183,WO-000592,P01,L01,MCH-005,PRD-025,2025-09-08,25.85,0.8734,0,G0_unknown,3.5,87.0,50.413,2.838,0.818,0.0126,0.024,0,DIMENSION,train
RUN-001184,WO-000592,P01,L01,MCH-001,PRD-025,2025-09-08,21.21,1.1044,8.2,G1_senior,3.5,87.0,52.921,3.086,1.064,0.0008,0.02,0,SOLDER_VOID,train
RUN-001185,WO-000593,P01,L01,MCH-005,PRD-025,2025-09-08,23.05,1.0111,8.9,G1_senior,3.5,87.0,50.413,2.838,1.0,0.0346,0.025,0,DIMENSION,train
RUN-001186,WO-000593,P01,L01,MCH-004,PRD-025,2025-09-08,22.05,1.1203,6.5,G2_mid,3.5,87.0,51.555,3.094,1.048,0,0.0125,0,CONTAMINATION,train
RUN-001187,WO-000594,P01,L01,MCH-001,PRD-001,2025-09-08,35.55,0.8298,1.7,G3_junior,8.2,89.9,52.921,3.086,0.693,0.0727,0.075,1,CONTAMINATION,train
RUN-001188,WO-000594,P01,L01,MCH-003,PRD-001,2025-09-08,36.83,0.8734,0.4,G3_junior,8.2,89.9,74.411,8.283,0.991,0.0922,0.1,1,DIMENSION,train
RUN-001189,WO-000595,P01,L02,MCH-011,PRD-069,2025-09-08,38.4,1.0685,2.8,G3_junior,10,88.6,51.472,2.766,0.781,0.1344,0.12,1,SURFACE_DENT,train
RUN-001190,WO-000595,P01,L02,MCH-007,PRD-069,2025-09-08,35.95,0.8543,14.6,G1_senior,10,88.6,57.152,3.58,0.622,0.0591,0.08,1,SCRATCH,train
RUN-001191,WO-000596,P01,L02,MCH-008,PRD-069,2025-09-08,24.44,0.9475,2.3,G3_junior,10,88.6,49.362,2.618,0.988,0.0985,0.11,1,SCRATCH,train
RUN-001192,WO-000596,P01,L02,MCH-009,PRD-069,2025-09-08,19.21,0.9721,0.2,G3_junior,10,88.6,53.064,10.124,0.7,0.1154,0.12,1,DIMENSION,train
RUN-001193,WO-000597,P01,L02,MCH-012,PRD-069,2025-09-08,31.04,0.9761,1.7,G3_junior,10,88.6,55.836,3.935,0.965,0.1116,0.096,1,SOLDER_VOID,train
RUN-001194,WO-000597,P01,L02,MCH-008,PRD-069,2025-09-08,30.99,1.0279,7.6,G2_mid,10,88.6,49.362,2.618,0.906,0.0697,0.09,1,CONTAMINATION,train
RUN-001195,WO-000598,P02,L03,MCH-016,PRD-075,2025-09-08,34.49,0.9975,10.6,G1_senior,6.8,96.3,53.853,3.535,0.656,0.0252,0.02,0,SOLDER_VOID,train
RUN-001196,WO-000598,P02,L03,MCH-015,PRD-075,2025-09-08,36.54,0.9849,4.6,G2_mid,6.8,96.3,53.243,3.168,0.906,0.0545,0.04,0,NONE,train
RUN-001197,WO-000599,P02,L03,MCH-015,PRD-075,2025-09-08,32.54,0.9736,2.2,G3_junior,6.8,96.3,53.243,3.168,0.799,0.0671,0.04,0,SCRATCH,train
RUN-001198,WO-000599,P02,L03,MCH-014,PRD-075,2025-09-08,27.62,1.1472,1.7,G3_junior,6.8,96.3,54.362,3.398,0.906,0.0419,0.05,0,SCRATCH,train
RUN-001199,WO-000600,P02,L03,MCH-015,PRD-075,2025-09-08,16.62,0.9566,2.3,G3_junior,6.8,96.3,53.243,3.168,0.871,0.1035,0.056,1,SCRATCH,train
RUN-001200,WO-000600,P02,L03,MCH-014,PRD-075,2025-09-08,13.95,1.0704,12.8,G1_senior,6.8,96.3,54.362,3.398,1.033,0.0448,0.035,0,CONTAMINATION,train
RUN-001201,WO-000601,P02,L04,MCH-022,PRD-035,2025-09-08,20.17,0.9321,1.0,G3_junior,4.3,84.7,54.035,2.895,0.851,0.0385,0.048,0,MISSING_PART,train
RUN-001202,WO-000601,P02,L04,MCH-020,PRD-035,2025-09-08,19.35,1.0102,1.4,G3_junior,4.3,84.7,53.599,3.23,1.006,0.0338,0.025,0,SOLDER_VOID,train
RUN-001203,WO-000602,P02,L04,MCH-021,PRD-035,2025-09-08,18.41,1.1568,2.8,G3_junior,4.3,84.7,49.198,3.12,0.813,0.079,0.056,1,MISSING_PART,train
RUN-001204,WO-000602,P02,L04,MCH-023,PRD-035,2025-09-08,18.24,1.0741,2.9,G3_junior,4.3,84.7,50.892,2.988,0.968,0.066,0.06,1,CONTAMINATION,train
RUN-001205,WO-000603,P02,L04,MCH-024,PRD-035,2025-09-08,17.68,1.1534,12.8,G1_senior,4.3,84.7,52.668,3.154,0.644,0.0342,0.016,0,DIMENSION,train
RUN-001206,WO-000603,P02,L04,MCH-022,PRD-035,2025-09-08,14.29,1.1698,7.6,G2_mid,4.3,84.7,54.035,2.895,1.079,0.0273,0.045,0,SOLDER_VOID,train
RUN-001207,WO-000604,P03,L05,MCH-025,PRD-054,2025-09-08,24.09,1.162,0.7,G3_junior,6.3,71.4,56.21,3.514,0.87,0.0525,0.1125,1,SCRATCH,train
RUN-001208,WO-000604,P03,L05,MCH-028,PRD-054,2025-09-08,17.59,0.9702,6.5,G2_mid,6.3,71.4,53.57,3.538,0.775,0.1148,0.08,1,DIMENSION,train
RUN-001209,WO-000605,P03,L05,MCH-027,PRD-077,2025-09-08,8.51,0.9882,4.6,G2_mid,1.7,96.1,50.257,3.35,1.029,0.0012,0.0125,0,MISSING_PART,train
RUN-001210,WO-000605,P03,L05,MCH-025,PRD-077,2025-09-08,8.06,1.0468,7.0,G2_mid,1.7,96.1,56.21,3.514,1.075,0,0.0,0,NONE,train
RUN-001211,WO-000606,P03,L05,MCH-027,PRD-054,2025-09-08,31.87,0.9769,0.7,G3_junior,6.3,71.4,50.257,3.35,0.683,0.1075,0.14,1,SCRATCH,train
RUN-001212,WO-000606,P03,L05,MCH-029,PRD-054,2025-09-08,29.66,0.8661,2.9,G3_junior,6.3,71.4,52.005,6.671,1.045,0.1008,0.1,1,SCRATCH,train
RUN-001213,WO-000607,P03,L06,MCH-034,PRD-073,2025-09-08,25.48,0.8647,1.6,G3_junior,3.4,87.4,51.602,2.931,0.769,0.0111,0.0125,0,SURFACE_DENT,train
RUN-001214,WO-000607,P03,L06,MCH-031,PRD-073,2025-09-08,28.3,1.1253,1.0,G3_junior,3.4,87.4,64.916,6.058,0.836,0.0609,0.0375,0,SCRATCH,train
RUN-001215,WO-000608,P03,L06,MCH-032,PRD-073,2025-09-08,33.49,0.8767,8.9,G1_senior,3.4,87.4,52.557,2.958,0.841,0,0.02,0,DIMENSION,train
RUN-001216,WO-000608,P03,L06,MCH-031,PRD-073,2025-09-08,28.55,0.9433,2.3,G3_junior,3.4,87.4,64.916,6.058,0.833,0.0241,0.024,0,SCRATCH,train
RUN-001217,WO-000609,P03,L06,MCH-031,PRD-054,2025-09-08,32.47,0.886,0.2,G3_junior,6.3,71.4,64.916,6.058,0.673,0.1255,0.1,1,DIMENSION,train
RUN-001218,WO-000609,P03,L06,MCH-035,PRD-054,2025-09-08,28.99,0.981,14.6,G1_senior,6.3,71.4,53.702,3.066,0.793,0.0692,0.07,1,SURFACE_DENT,train
RUN-001219,WO-000610,P01,L01,MCH-003,PRD-079,2025-09-09,25.3,0.8234,2.0,G3_junior,3.3,71.4,53.275,3.002,0.755,0.0623,0.056,1,SOLDER_VOID,train
RUN-001220,WO-000610,P01,L01,MCH-002,PRD-079,2025-09-09,22.73,1.0902,1.0,G3_junior,3.3,71.4,54.302,3.588,0.74,0.0636,0.055,1,SOLDER_VOID,train
RUN-001221,WO-000611,P01,L01,MCH-001,PRD-079,2025-09-09,17.63,1.1954,7.6,G2_mid,3.3,71.4,53.416,3.354,0.989,0.0259,0.0375,1,SURFACE_DENT,train
RUN-001222,WO-000611,P01,L01,MCH-002,PRD-079,2025-09-09,13.19,1.1578,7.6,G2_mid,3.3,71.4,54.302,3.588,1.077,0.0609,0.06,1,SOLDER_VOID,train
RUN-001223,WO-000612,P01,L01,MCH-001,PRD-079,2025-09-09,20.84,1.1583,6.5,G2_mid,3.3,71.4,53.416,3.354,1.063,0.0555,0.075,1,SURFACE_DENT,train
RUN-001224,WO-000612,P01,L01,MCH-006,PRD-079,2025-09-09,15.6,0.9845,6.5,G2_mid,3.3,71.4,52.599,3.36,0.945,0.0469,0.02,0,DIMENSION,train
RUN-001225,WO-000613,P01,L02,MCH-009,PRD-012,2025-09-09,25.33,0.9183,0.2,G3_junior,2.1,92.1,53.724,3.525,0.703,0.0143,0.0,0,NONE,train
RUN-001226,WO-000613,P01,L02,MCH-008,PRD-012,2025-09-09,28.58,1.1253,3.3,G2_mid,2.1,92.1,51.63,2.95,0.739,0.0088,0.01,0,NONE,train
RUN-001227,WO-000614,P01,L02,MCH-007,PRD-015,2025-09-09,34.68,0.8272,0.2,G3_junior,8.8,92.1,50.643,6.53,0.928,0.0961,0.096,1,CONTAMINATION,train
RUN-001228,WO-000614,P01,L02,MCH-010,PRD-015,2025-09-09,30.22,1.0544,1.8,G3_junior,8.8,92.1,52.831,3.593,0.893,0.068,0.1,1,SURFACE_DENT,train
RUN-001229,WO-000615,P01,L02,MCH-007,PRD-051,2025-09-09,22.22,1.0409,0.7,G3_junior,6.9,96.1,50.643,6.53,0.653,0.0524,0.07,1,NONE,train
RUN-001230,WO-000615,P01,L02,MCH-011,PRD-051,2025-09-09,21.7,1.1548,0.2,G3_junior,6.9,96.1,51.622,3.334,1.043,0.0403,0.05,0,SCRATCH,train
RUN-001231,WO-000616,P02,L03,MCH-016,PRD-050,2025-09-09,40.61,1.1006,18,G1_senior,5.5,88.6,52.589,3.05,0.725,0.016,0.015,0,NONE,train
RUN-001232,WO-000616,P02,L03,MCH-018,PRD-050,2025-09-09,34.76,1.0276,1.4,G3_junior,5.5,88.6,55.197,3.884,0.682,0.0533,0.032,0,SOLDER_VOID,train
RUN-001233,WO-000617,P02,L03,MCH-015,PRD-023,2025-09-09,20.17,1.0688,6.5,G2_mid,5.0,85.8,51.81,3.049,1.026,0.0139,0.03,0,SURFACE_DENT,train
RUN-001234,WO-000617,P02,L03,MCH-017,PRD-023,2025-09-09,23.07,1.0596,2.1,G3_junior,5.0,85.8,53.571,3.868,0.897,0.0442,0.0375,0,SOLDER_VOID,train
RUN-001235,WO-000618,P02,L03,MCH-015,PRD-028,2025-09-09,29.63,1.1402,0,G0_unknown,6.4,97.0,51.81,3.049,0.76,0.0566,0.04,0,SCRATCH,train
RUN-001236,WO-000618,P02,L03,MCH-013,PRD-028,2025-09-09,29.38,1.1489,1.4,G3_junior,6.4,97.0,51.21,3.195,0.622,0.0713,0.05,0,DIMENSION,train
RUN-001237,WO-000619,P02,L04,MCH-020,PRD-051,2025-09-09,17.92,0.9384,1.3,G3_junior,6.9,96.1,51.254,2.829,0.863,0.0763,0.06,1,DIMENSION,train
RUN-001238,WO-000619,P02,L04,MCH-021,PRD-051,2025-09-09,23.06,1.0344,6.5,G2_mid,6.9,96.1,50.977,2.986,0.755,0.0318,0.03,0,CONTAMINATION,train
RUN-001239,WO-000620,P02,L04,MCH-024,PRD-051,2025-09-09,32.12,1.0674,2.2,G3_junior,6.9,96.1,53.341,2.66,0.954,0.0266,0.055,1,SOLDER_VOID,train
RUN-001240,WO-000620,P02,L04,MCH-023,PRD-051,2025-09-09,30.51,0.9613,9.4,G1_senior,6.9,96.1,52.285,2.986,1.044,0.0869,0.0375,0,CONTAMINATION,train
RUN-001241,WO-000621,P02,L04,MCH-021,PRD-051,2025-09-09,33.33,1.0781,4.6,G2_mid,6.9,96.1,50.977,2.986,1.06,0.0161,0.0375,0,MISSING_PART,train
RUN-001242,WO-000621,P02,L04,MCH-023,PRD-051,2025-09-09,31.28,0.8918,1.8,G3_junior,6.9,96.1,52.285,2.986,0.879,0.0418,0.05,0,SURFACE_DENT,train
RUN-001243,WO-000622,P03,L05,MCH-026,PRD-045,2025-09-09,13.16,1.1686,2.6,G3_junior,2.5,97.0,53.966,3.248,0.805,0,0.016,0,CONTAMINATION,train
RUN-001244,WO-000622,P03,L05,MCH-025,PRD-045,2025-09-09,18.4,1.1704,3.1,G2_mid,2.5,97.0,54.42,3.361,0.74,0,0.01,0,CONTAMINATION,train
RUN-001245,WO-000623,P03,L05,MCH-028,PRD-045,2025-09-09,9.34,1.0917,7.1,G2_mid,2.5,97.0,55.555,4.025,1.061,0,0.015,0,MISSING_PART,train
RUN-001246,WO-000623,P03,L05,MCH-025,PRD-045,2025-09-09,15.71,1.0856,0.6,G3_junior,2.5,97.0,54.42,3.361,0.643,0,0.0,0,NONE,train
RUN-001247,WO-000624,P03,L05,MCH-028,PRD-045,2025-09-09,25.05,1.0218,1.2,G3_junior,2.5,97.0,55.555,4.025,0.917,0.0235,0.04,1,SCRATCH,train
RUN-001248,WO-000624,P03,L05,MCH-025,PRD-045,2025-09-09,27.74,0.9484,1.7,G3_junior,2.5,97.0,54.42,3.361,0.727,0.0819,0.024,0,SOLDER_VOID,train
RUN-001249,WO-000625,P03,L06,MCH-035,PRD-066,2025-09-09,22.19,0.8532,0.2,G3_junior,7.6,88.6,55.689,3.406,0.707,0.0663,0.08,1,CONTAMINATION,train
RUN-001250,WO-000625,P03,L06,MCH-032,PRD-066,2025-09-09,21.2,1.0615,7.6,G2_mid,7.6,88.6,54.819,3.448,0.631,0.0037,0.048,0,DIMENSION,train
RUN-001251,WO-000626,P03,L06,MCH-035,PRD-066,2025-09-09,20.94,1.0032,8.2,G1_senior,7.6,88.6,55.689,3.406,0.809,0.0793,0.075,1,SCRATCH,train
RUN-001252,WO-000626,P03,L06,MCH-034,PRD-066,2025-09-09,27.42,1.1724,1.0,G3_junior,7.6,88.6,49.738,2.912,0.636,0.1242,0.1,1,SOLDER_VOID,train
RUN-001253,WO-000627,P03,L06,MCH-036,PRD-024,2025-09-09,22.37,1.0261,0.2,G3_junior,7.6,85.8,55.924,3.489,0.798,0.1005,0.1,1,MISSING_PART,train
RUN-001254,WO-000627,P03,L06,MCH-034,PRD-024,2025-09-09,22.48,0.8559,2.6,G3_junior,7.6,85.8,49.738,2.912,0.724,0.0593,0.07,1,SCRATCH,train
RUN-001255,WO-000628,P01,L01,MCH-004,PRD-050,2025-09-10,32.2,1.1799,11.2,G1_senior,5.5,88.6,49.204,3.355,0.799,0.0328,0.032,0,MISSING_PART,train
RUN-001256,WO-000628,P01,L01,MCH-005,PRD-050,2025-09-10,31.63,0.903,7.0,G2_mid,5.5,88.6,49.012,2.578,0.897,0.0351,0.025,0,DIMENSION,train
RUN-001257,WO-000629,P01,L01,MCH-005,PRD-050,2025-09-10,7.81,0.9596,18,G1_senior,5.5,88.6,49.012,2.578,0.775,0,0.008,0,DIMENSION,train
RUN-001258,WO-000629,P01,L01,MCH-003,PRD-050,2025-09-10,8.01,1.0135,6.5,G2_mid,5.5,88.6,50.071,3.086,0.847,0.0333,0.04,0,SURFACE_DENT,train
RUN-001259,WO-000630,P01,L01,MCH-002,PRD-050,2025-09-10,16.16,0.9193,2.6,G3_junior,5.5,88.6,54.806,3.577,0.664,0.0113,0.032,0,SOLDER_VOID,train
RUN-001260,WO-000630,P01,L01,MCH-003,PRD-050,2025-09-10,18.2,1.0361,14.6,G1_senior,5.5,88.6,50.071,3.086,1.051,0,0.025,0,MISSING_PART,train
RUN-001261,WO-000631,P01,L02,MCH-011,PRD-071,2025-09-10,32.2,0.8526,11.8,G1_senior,6.2,84.7,51.007,3.056,1.06,0.0714,0.045,0,SCRATCH,train
RUN-001262,WO-000631,P01,L02,MCH-012,PRD-071,2025-09-10,36.12,1.1224,1.0,G3_junior,6.2,84.7,53.791,3.661,0.858,0.0598,0.0625,1,MISSING_PART,train
RUN-001263,WO-000632,P01,L02,MCH-011,PRD-004,2025-09-10,26.06,1.0474,2.9,G3_junior,3.9,95.9,51.007,3.056,0.941,0.0487,0.024,0,SOLDER_VOID,train
RUN-001264,WO-000632,P01,L02,MCH-012,PRD-004,2025-09-10,25.65,1.1646,8.9,G1_senior,3.9,95.9,53.791,3.661,0.625,0,0.01,0,SURFACE_DENT,train
RUN-001265,WO-000633,P01,L02,MCH-011,PRD-004,2025-09-10,21.26,0.9616,2.8,G3_junior,3.9,95.9,51.007,3.056,0.714,0.0177,0.0125,0,SURFACE_DENT,train
RUN-001266,WO-000633,P01,L02,MCH-009,PRD-004,2025-09-10,21.53,0.967,2.6,G3_junior,3.9,95.9,55.183,3.257,0.948,0.046,0.02,0,SURFACE_DENT,train
RUN-001267,WO-000634,P02,L03,MCH-013,PRD-002,2025-09-10,27.82,1.0943,18,G1_senior,5.3,88.0,49.514,3.929,0.913,0,0.0,0,NONE,train
RUN-001268,WO-000634,P02,L03,MCH-018,PRD-002,2025-09-10,32.34,0.9731,2.0,G3_junior,5.3,88.0,60.355,4.44,0.977,0.0472,0.06,1,MISSING_PART,train
RUN-001269,WO-000635,P02,L03,MCH-018,PRD-048,2025-09-10,22.06,1.0353,0.2,G3_junior,4.6,96.1,60.355,4.44,0.933,0.0189,0.025,0,NONE,train
RUN-001270,WO-000635,P02,L03,MCH-013,PRD-048,2025-09-10,23.5,1.1604,11.5,G1_senior,4.6,96.1,49.514,3.929,0.925,0.0413,0.02,0,DIMENSION,train
RUN-001271,WO-000636,P02,L03,MCH-014,PRD-075,2025-09-10,21.29,1.0226,2.1,G3_junior,6.8,96.3,54.596,3.043,0.807,0.0512,0.032,0,DIMENSION,train
RUN-001272,WO-000636,P02,L03,MCH-018,PRD-075,2025-09-10,18.45,1.0484,1.0,G3_junior,6.8,96.3,60.355,4.44,0.76,0.0913,0.06,1,SURFACE_DENT,train
RUN-001273,WO-000637,P02,L04,MCH-024,PRD-035,2025-09-10,27.17,0.9711,0.5,G3_junior,4.3,84.7,51.121,2.806,0.664,0,0.04,0,DIMENSION,train
RUN-001274,WO-000637,P02,L04,MCH-023,PRD-035,2025-09-10,28.27,1.0872,0.6,G3_junior,4.3,84.7,50.84,2.922,0.88,0.0525,0.064,1,SOLDER_VOID,train
RUN-001275,WO-000638,P02,L04,MCH-021,PRD-035,2025-09-10,21.21,0.8608,11.2,G1_senior,4.3,84.7,53.203,2.753,0.872,0,0.025,0,CONTAMINATION,train
RUN-001276,WO-000638,P02,L04,MCH-024,PRD-035,2025-09-10,18.75,0.9875,11.2,G1_senior,4.3,84.7,51.121,2.806,0.991,0.0118,0.03,0,NONE,train
RUN-001277,WO-000639,P02,L04,MCH-019,PRD-035,2025-09-10,22.54,0.8942,0.2,G3_junior,4.3,84.7,52.47,3.097,0.714,0.0409,0.04,0,SCRATCH,train
RUN-001278,WO-000639,P02,L04,MCH-020,PRD-035,2025-09-10,25.18,0.854,0,G0_unknown,4.3,84.7,49.591,3.397,1.065,0.0348,0.04,0,SOLDER_VOID,train
RUN-001279,WO-000640,P03,L05,MCH-025,PRD-064,2025-09-10,20.73,1.1566,0.2,G3_junior,4.9,89.9,51.92,3.52,0.685,0.0204,0.035,0,SURFACE_DENT,train
RUN-001280,WO-000640,P03,L05,MCH-029,PRD-064,2025-09-10,16.23,1.1664,1.0,G3_junior,4.9,89.9,50.886,3.07,1.071,0.0622,0.035,0,SOLDER_VOID,train
RUN-001281,WO-000641,P03,L05,MCH-029,PRD-064,2025-09-10,24.53,1.2017,0.6,G3_junior,4.9,89.9,50.886,3.07,1.048,0.0521,0.04,0,SCRATCH,train
RUN-001282,WO-000641,P03,L05,MCH-026,PRD-064,2025-09-10,18.88,1.2245,0.5,G3_junior,4.9,89.9,53.907,3.635,0.656,0.0182,0.04,0,CONTAMINATION,train
RUN-001283,WO-000642,P03,L05,MCH-027,PRD-064,2025-09-10,21.62,1.0769,0.2,G3_junior,4.9,89.9,49.413,3.28,1.091,0.0534,0.05,0,CONTAMINATION,train
RUN-001284,WO-000642,P03,L05,MCH-028,PRD-064,2025-09-10,20.03,0.891,2.0,G3_junior,4.9,89.9,52.187,3.628,0.649,0.0284,0.0375,0,SCRATCH,train
RUN-001285,WO-000643,P03,L06,MCH-033,PRD-061,2025-09-10,28.09,1.1644,2.1,G3_junior,4.8,76.8,55.225,3.174,0.974,0.0483,0.0625,1,CONTAMINATION,train
RUN-001286,WO-000643,P03,L06,MCH-034,PRD-061,2025-09-10,24.77,1.2222,2.8,G3_junior,4.8,76.8,48.461,2.403,0.919,0.0548,0.06,1,SOLDER_VOID,train
RUN-001287,WO-000644,P03,L06,MCH-031,PRD-061,2025-09-10,21.21,1.051,7.0,G2_mid,4.8,76.8,68.169,7.26,0.709,0.0497,0.064,1,CONTAMINATION,train
RUN-001288,WO-000644,P03,L06,MCH-036,PRD-061,2025-09-10,21.85,1.0859,3.3,G2_mid,4.8,76.8,53.957,3.565,0.725,0.0615,0.06,1,DIMENSION,train
RUN-001289,WO-000645,P03,L06,MCH-031,PRD-061,2025-09-10,11.29,0.848,2.8,G3_junior,4.8,76.8,68.169,7.26,0.783,0.0137,0.0625,1,NONE,train
RUN-001290,WO-000645,P03,L06,MCH-032,PRD-061,2025-09-10,16.42,1.0467,7.6,G2_mid,4.8,76.8,54.17,2.866,0.828,0.0501,0.05,0,SOLDER_VOID,train
RUN-001291,WO-000646,P01,L01,MCH-004,PRD-029,2025-09-11,27.96,0.8361,7.0,G2_mid,6.6,87.0,53.064,2.936,0.649,0.0283,0.04,0,SOLDER_VOID,train
RUN-001292,WO-000646,P01,L01,MCH-005,PRD-029,2025-09-11,30.94,0.883,11.5,G1_senior,6.6,87.0,50.819,2.509,0.85,0.035,0.0375,0,NONE,train
RUN-001293,WO-000647,P01,L01,MCH-005,PRD-029,2025-09-11,25.75,1.1088,2.8,G3_junior,6.6,87.0,50.819,2.509,0.897,0.0488,0.05,0,SCRATCH,train
RUN-001294,WO-000647,P01,L01,MCH-001,PRD-029,2025-09-11,24.34,1.1667,2.6,G3_junior,6.6,87.0,56.686,3.309,0.808,0.0693,0.096,1,SOLDER_VOID,train
RUN-001295,WO-000648,P01,L01,MCH-004,PRD-064,2025-09-11,19.05,0.8777,1.2,G3_junior,4.9,89.9,53.064,2.936,1.062,0.007,0.025,0,SCRATCH,train
RUN-001296,WO-000648,P01,L01,MCH-006,PRD-064,2025-09-11,22.14,1.0191,7.6,G2_mid,4.9,89.9,54.717,2.969,1.094,0.0068,0.04,0,CONTAMINATION,train
RUN-001297,WO-000649,P01,L02,MCH-009,PRD-008,2025-09-11,21.74,1.0322,0.2,G3_junior,3.4,84.5,56.074,9.765,0.998,0,0.025,0,SURFACE_DENT,train
RUN-001298,WO-000649,P01,L02,MCH-011,PRD-008,2025-09-11,15.66,0.9754,2.3,G3_junior,3.4,84.5,49.976,2.96,0.855,0.0257,0.048,0,DIMENSION,train
